,index,Unnamed: 0,Name,Gender,Time,Text
378,569,57,Speaker 1,F,00:17:06,"And I don't think there's a problem with ... Rayan was just saying you can't do things, but you don't realise you can't do things until you fall off the ladder trying to change the light bulb. Yeah, yeah. You have an accident because you haven't realised that maybe physically you can't do what you always been able to do."
379,570,58,Speaker 2,F,00:17:25,"So it's kind of a gradual thing, isn't it? Like with your eyesight and your hearing. I mean, my mom's 88 now, and she's always had really good hearing, but I know lately that she'll say, yeah, or she'll think she's answered what I've said, but I know she's not heard me. And yeah, and you think it's because it's not overnight thing unless you have a serious illness"
380,571,59,Speaker 4,F,00:17:47,"and it's like those things she's always repeating herself. I'll say, yes, mom, you told me the other day, and you know,"
381,572,60,Speaker 4,F,00:18:06,I look after my grandchildren all the time because my daughter works. So and now it's a six weeks holidays.
382,573,61,Speaker 2,F,00:18:17,"You're a busy, girl."
383,574,62,Speaker 4,F,00:18:26,"Yeah, but I've always been a giver. I'm not a taker, so. Me too. Anything you can do to help someone, I will."
384,575,63,Speaker 2,F,00:18:38,"it's like my next door neighbours through lockdown. The wife has got really serious cancer and treatments doctor in lockdown. And so I did their shopping. I mean, I only ordinarily do shopping once a month, but they like best weekly because it does. So I was coming into Plymouth every week to do the shopping because I had to be in Lidl's, so I held my breath go into Lidl's."
385,576,64,Speaker 2,F,00:19:05,"Phew! I'm home. So it was really stressful. I don't want to get this disease. Yeah. So that was, you know, it was just nice to be able to do things for them. But then he's a builder. And so he reciprocated by building us a porch, when I gone shopping and you said, Well, you're not going to be there, so I'll go and do your front porch. So I came back and it was almost finished that way. Wow!"
386,577,65,Speaker 4,F,00:19:33,"So, yeah, yeah, I think, yeah, that scares me having people look after me and not the other way around."
387,578,66,Speaker 2,F,00:19:45,"Yes, definitely."
388,579,67,Speaker 1,F,00:19:45,I don't want to be looked after.
389,580,68,Speaker 2,F,00:19:52,I'm too independent for that.
390,581,69,Speaker 1,F,00:19:52,And they wouldn't it do it right anyway.
391,582,70,Speaker 2,F,00:19:52,Of course not.
392,583,71,Speaker 1,F,00:19:58,Cooking for start. You see it is a theme here.
393,584,72,Speaker 4,F,00:20:02,"Cooking, cleaning. just do everything that you normally do. That person does, you know,"
394,585,73,Speaker 1,F,00:20:09,"and you have to be grateful as well. Yeah, which I don't want to be."
395,586,74,Speaker 1,F,00:20:13,I'm going to be really miserable. Oh yeah.
396,587,75,Speaker 2,F,00:20:15,But to be beholden to anybody.
397,588,76,Speaker 1,F,00:20:17,"Because you have to be grateful that somebody is coming and doing it and they have their way of doing it. But you have your way of doing things and it's like, I don't want it, I want it done how I want it, but I'm just going to have to accept. And again, that just adds, and I think I'll probably end up quite low and depressed thinking, Yeah, I didn't have the control of anything."
398,589,77,Speaker 2,F,00:20:37,"Yeah, you have to compromise all the time, isn't it? Yeah, yeah."
399,592,80,Speaker 1,F,00:20:50,you're quite easygoing.
400,594,82,Speaker 3,F,00:20:57,"Yeah, I still look after my children, even though my eldest is thirty nine next month and my youngest is 31, I still look after them, you know? Mm yeah, it'll be hard. Like I said, Lara said, she's going to be looking after me. That's my eldest. So be hard for me not being able to look after her because I still do."
401,595,83,Speaker 1,F,00:21:27,What if she moves away? What if she immigrated to Canada?
402,596,84,Speaker 3,F,00:21:30,She should take me with her
403,597,85,Speaker 1,F,00:21:32,"What if you were in a position where your children weren't the people caring for you, like strangers?"
404,598,86,Speaker 3,F,00:21:39,"Yeah, because I've got four children and my girls are here. My boys have moved away. So, yeah,"
405,599,87,Speaker 1,F,00:21:48,Because not everybody has their family.
406,600,88,Speaker 3,F,00:21:50,"Yeah, yeah, I know that."
407,601,89,Speaker 1,F,00:21:51,And not everybody has a family whose wants to or able to look after them. yeah. Hmm.
408,602,90,Speaker 2,F,00:21:57,"It's about trusting a stranger, isn't it?"
409,603,91,Speaker 4,F,00:22:00,"??? trust anyone because I've got a life of people all my life and just trust in it takes a long time. I can be with a group of people in the community room, but I don't have to be friends with them, I don't have to associate, I can come straight back into my room."
410,604,92,Speaker 2,F,00:22:18,"Yeah, that's your sanctuary, isn't it? It's your safe place. Yeah. And yeah, and it's invading your personal space."
411,605,93,Speaker 4,F,00:22:57,Shopping.
412,606,94,Speaker 2,F,00:22:58,"Oh, blimey, no!"
413,607,95,Speaker 4,F,00:23:04,I would go shopping for everyone.
414,608,96,Speaker 2,F,00:23:11,"See mine is still at the top, like gardening and doing exercise. Yeah, that's really, that's my life."
415,609,97,Speaker 1,F,00:23:17,"Yeah, mine is dancing because that's all I do outside of work. But equally, I would find it really difficult if I had any visual impairment as I got older because I think there's so much that I do that would be totally different."
416,610,98,Speaker 1,F,00:23:30,"and I don't know. Obviously, I would learn I would adapt, but I would find that really difficult journey to sight loss. Hearing loss, maybe I could deal with a little bit better, but I would find sight loss a really big issue to deal with."
417,611,99,Speaker 2,F,00:23:46,"Yeah, ditto because I'm aware, you know, I get dry eyes now all the time and that drives me mad. Yeah. It's not something that they can fix."
418,612,100,Speaker 4,F,00:24:00,"Yeah, my mom's got that muscular degeneration. So she's not completely blind. It's just a false. And she gets really upset because obviously the past six and a half years I became, I became a granny with my eldest do seven in October, and there is one on the way and every time I go home, I'll take pictures of them. And she gets really upset because she can't see them"
419,613,101,Speaker 1,F,00:24:30,"But it takes so much away, doesn't it? You can't read, you can't do puzzles, you can't watch films, you can't look at photographs with your loved ones."
420,614,102,Speaker 4,F,00:24:44,"Yeah, yeah. My mom used to read every night before she went to bed. She has those tapes now. Audio tapes? Yeah. She used to love bingo.  Yeah, she used to be at the bingo five times a week. And she can't. She can't now so ..."
421,616,104,Speaker 2,F,00:25:24,"Yeah, yeah. I think I like taking photos as well. And so that be hard, you know, you can have the autofocus, but it's nice sometimes to just do it again and due to what you will and I do take photos now without my glasses, but I know it's getting harder. Yeah. And I don't want to have contact lenses to make it easier because I just can't stand the thought of putting something in my eyes. And so even at that, that would be awful if I, you know, so I love walking on the moors to the live on the moors and taking photos to babysit. To have those two things taken away from me."
422,617,105,Speaker 1,F,00:26:05,"That's a combination of loss, I've lost one thing but it is accurate loss of  ... I like watching people what I like to sit in a coffee shop and watch people and what's going on around me. Because it's sometimes makes me feel less isolated just seeing life around me. But again, if I couldn't do that, yeah,"
423,618,106,Speaker 2,F,00:26:26,"I know my two. When they were little, we used to make up lives of people doing that. We'd sit and eat. Shall we make up thier lives? What do you think of that? She is a spy? Yeah, well, yeah, right.We give them a really, really interesting lives, they might have them but yeah, so?"
424,620,108,Speaker 2,F,00:26:48,"To yourself, I hope."
425,621,109,Speaker 4,F,00:27:11,I've got these calls all the time .
426,623,111,Speaker 2,F,00:27:31,"Oh, that was 2010. Go away."
427,625,113,Speaker 4,F,00:27:58,"yeah, that's one of my hobbies is walking, even though that I can't do. I used to go walking every day."
428,626,114,Speaker 1,F,00:28:06,"So out of that list walked on the kind of the general. We think of the top three, the."
429,627,115,Speaker 1,F,00:28:14,"Oh, Yeah. Exercise, yeah. Yeah. So exercise self-care."
430,628,116,Speaker 4,F,00:28:23,"Watching TV, I love  to sit down and watch TV. Yes, TV, I like all the soaps."
431,630,118,Speaker 1,F,00:28:47,Yeah. Depending on your cooking skills. Laughs...
432,631,119,Speaker 3,F,00:28:56,Probably taking care of myself
433,632,120,Speaker 2,F,00:28:58,"we've got self care. Yeah. Yes, socialising, because it would be awful to be in a totally isolated, wouldn't it?"
434,633,121,Speaker 4,F,00:29:24,"See, I like being on my own Sometimes."
435,635,123,Speaker 4,F,00:29:34,"Yeah. I go to my church every Sunday, and if it weren't for getting a lift there, I like socialising with them, it's a smaller group and it's more like a family. It's not a great big church and it's nice once a week or we go out for a meal, you know, so there is a certain amount of socialising."
436,636,124,Speaker 2,F,00:29:56,"Yeah. Just maybe just meeting other people in general in what however, you like to do it. If you know if it's going to the cinema with friends, go for a meal with people"
437,637,125,Speaker 4,F,00:30:09,in this is like socialisation?
438,638,126,Speaker 2,F,00:30:14,Even going to work is in a way.
439,639,127,Speaker 4,F,00:30:21,"I don't mind being on my own but if I was on my own all the time, I wouldn't like it, because obviously I'm busy with my grandchildren and sometimes I just like to be at home on my own doing nothing. But if I didn't have that, I probably wouldn't like it."
440,640,128,Speaker 1,F,00:30:44,"I mean, obviously during this time, I've talked to a lot of people who do live alone, and maybe the one Zoom call that I do with them a week is the only contact they have."
441,641,129,Speaker 3,F,00:30:55,"Oh, that's frightening."
442,642,130,Speaker 1,F,00:30:56,"Yeah. And I think, yeah, when I start thinking about it, it reminds me actually how terrifying that must be, you know, not having any contact andnot being able to speak to anyone. And I think we've all seen it, haven't we? The, you know, an older person at the checkout in a supermarket and just chatting to the cashier. And especially if you're in a rush to get back to work or something or go somewhere, you like the for goodness sake, you know, just move along. But in the back of your mind, you know, that may be the only current contact that person must have. So I think that we can be quite flippant about socialising because we get it. Yeah, yeah. But I can't begin to imagine how how debilitating it is if if literally you get up and there's no one and you go to bed and you've spoken to no one in, that happens day."
443,643,131,Speaker 1,F,00:31:48,"Also, you may not have the physical ability to get out and meet new people or the confidence to just turn up to something and can't join this club or something that must super frightening."
444,644,132,Speaker 3,F,00:31:59,"Where I live in community homes. We do take care of each other and the staff family. And if they're not, there is always somebody there if you need. You know, I'm helping people. Yeah, I'm helping people and people will help me. Yeah, it's needed. So you don't see each other for a couple of days before. Oh, and go and look at shopping. So I'm lucky that I'm there."
445,645,133,Speaker 1,F,00:32:25,"Yeah, absolutely. I mean, I've lived in my house since 1988, and I still don't know the neighbours."
446,646,134,Speaker 1,F,00:32:33,"Yeah, well, I know them, but we don't talk to each other. Yeah, yeah. I mean, nobody talks to each other at all."
447,647,135,Speaker 4,F,00:32:39,"Yeah, it's like I live on the Barbican and some of the some of the neighbours are lovely. Others don't even bother with you. You know, I'm always like this: "" Hello, good morning"" but I'm like that."
448,648,136,Speaker 2,F,00:32:54,"They are looking at you like you're strange. Yeah, yeah."
449,649,137,Speaker 2,F,00:32:56,"I mean, I think it's the world we're living in now."
450,650,138,Speaker 4,F,00:32:58,"Yeah, yeah. But like I say, I know a lot of people where I live so, you know, I'm never on my own. and there is always someone there."
451,651,139,Speaker 2,F,00:33:12,"But now what if I say do, too, and that is the only contact I know we get it a lot. And I know you like your teams, but you were phoning people on their own when, you know, through lockdown. Yeah, and you said the same team."
452,652,140,Speaker 1,F,00:33:25,Yes. Yes.
453,653,141,Speaker 1,F,00:33:28,"Um, and we would get leaseholders as well, like I did. We we don't find them like you would for tenants. But you know, when we're speaking with our like more elderly leaseholders, you can't get them off the phone. And it's just they just want to talk and talk. And oh, we really, really something. Don't be sorry. That's fine with us. Somebody else will pick up the phone to somebody else is. You know, it's just ..."
454,654,142,Speaker 1,F,00:33:51,"And I think sometimes it's not your problems. You don't necessarily want to talk to other people about your problems. But it's when something funny or something really positive has happened to you. You want to share with someone and then it's like, Oh, oh, I can't tell anyone and I've got nobody to tell my good news to, you know, that must be really difficult."
455,655,143,Speaker 1,F,00:34:12,"And again, I suppose, you know, it's all about being going, losing your eyesight, maybe losing your hearing. Then when you don't have that communication, you know, that must be quite isolating as well."
456,658,146,Speaker 1,F,00:34:36,"You know, it is still used as a punishment.So that just goes to show that, doesn't it? That's how you punish human beings and actually isolate them. Yeah, yeah."
457,661,149,Speaker 1,F,00:35:35,Yes. And that's an understatement.
458,662,150,Speaker 4,F,00:35:38,"I'm an ex smoker and I, you know. But I smoked until just after the pop started to stop you, and I used to be outside every five minutes up in smoke if I. So I do understand when you want a cigarette? Yeah."
459,663,151,Speaker 2,F,00:36:10,Did they say that all the most important meetings go on in the smoking area?
460,664,152,Speaker 2,F,00:36:25,All the big decisions are made.
461,666,154,Speaker 2,F,00:36:34,"Yeah, I guess you can just pretend, you know, one of those candy ones we used to have when we were little."
462,668,156,Speaker 4,F,00:50:15,Oh the worst one is opening a tin
463,669,157,Speaker 1,F,00:50:19,O Jar Jar. Oh yeah.
464,670,158,Speaker 3,F,00:50:24,"I think everyone knows what kind of problem. I know, I know. Sometimes, you can get it open easily and other times, it's just won't. Yeah. Yeah. Bang it!"
465,671,159,Speaker 2,F,00:50:35,"You can get a gadget, though."
466,673,161,Speaker 2,F,00:50:41,"My mom's got one to make it easier, but it's knowing that you can get that gadget , that's the thing."
467,674,162,Speaker 1,F,00:50:49,"So I have very high ceilings in my house they are nine foot tall, so to actually change a light bulb needs a ladder. I also have one light bulb that hangs over the stairwell, which you have to get on top of a ladder. Somebody has to hold your legs and you have to lean over, Oh God, the drop to change the bulb. Oh no. And every time I have to do it, I am so terrified. And that's now. So if that light goes in the future."
468,675,163,Speaker 2,F,00:51:21,It's going to say dark. Laughs
469,676,164,Speaker 1,F,00:51:23,but it's the hallway light that lights the whole stairs. So then I would have no light in the stairs.
470,678,166,Speaker 1,F,00:51:30,"Well, I I guess if I had the money to have somebody come and, you know, do the job. But yeah, that would need somebody quite... Because it will need scaffolding. Yes. Yeah. Yeah, because it's three floors high and the the one lights on three floors high and literally dangling over and you can see the floor and you're like ...."
471,679,167,Speaker 4,F,00:52:01,Get them on the wall.
472,680,168,Speaker 1,F,00:52:03,"Yeah, but I was saying it's going to be quite an expensive job."
473,681,169,Speaker 2,F,00:52:07,"I think any maintenance issue, isn't it? When you getting older that you can't do it yourself. You know, even like, you know, cleaning the windows outside, I can do it now, but you know, in the future,."
474,682,170,Speaker 1,F,00:52:20,"And it's that balance, isn't it? between because I think one of the things that worries me about getting older and having a pension is not having enough money because I don't have resources. So if you can't do things for yourself or you have to have adaptations, you have to be able to pay for them. So if I'm on a small pension and I can't afford to pay to have things done in the house repairs or adaptations."
475,684,172,Speaker 4,F,00:52:56,"But I think there are places you can go and they'll come out and do it for you. But you own your own home. So I don't have it works that way. Yeah, but I know people like my sister. She couldn't get in the bath, no more so they came out to put  the shower in, and she's got like a toilet. Yeah. So because she can't, she's on one of those walkers now."
476,686,174,Speaker 1,F,00:53:29,"Yeah, maybe."
477,687,175,Speaker 4,F,00:53:29,"That's what I meant, social services."
478,688,176,Speaker 3,F,00:53:32,All depends how much money you 've got.
479,689,177,Speaker 1,F,00:53:35,"And how serious your condition is becauseI might feel that my situation is serious, but somebody assessing me in a very formalised way."
480,690,178,Speaker 1,F,00:53:45,"Social services may say, Oh, we don't think that you're needy enough."
481,691,179,Speaker 3,F,00:53:50,"Yeah, yeah, I'm going to get a stool to sit on so that I can do peeling vegetables or cooking or anything like that. If I make the bed, I have to stop because of the pain in my back, so that  can take me hours, even put a hoover around. I have to stop, sit down place my back so that can take ages. So actually, I might need a cleaner."
482,692,180,Speaker 1,F,00:54:13,"Yeah, and that's going to cost you. You know, and you have the resources. Yeah. And then again, that's somebody coming in your home that you might not want."
483,693,181,Speaker 3,F,00:54:20,"Yeah, yeah."
484,695,183,Speaker 1,F,00:54:41,"Yeah, yeah. And there is the pride as well, isn't it?"
485,696,184,Speaker 4,F,00:54:46,"Because my mom was the same. She didn't know she she had a pension, and that was it until she stopped going blind and social service came out, filled all these forms for her. She's getting fortune now."
486,697,185,Speaker 1,F,00:55:02,"Yeah, but that is depending on somebody letting social services know."
487,698,186,Speaker 4,F,00:55:08,"And my mom doesn't think that she should be entitled to it now. Well, if you're not entitled to take it off you."
488,700,188,Speaker 4,F,00:55:25,"Yeah, yeah."
489,701,189,Speaker 1,F,00:55:26,"I think also my house is designed for me at my health and my height and my capabilities. If any of those change, you know, I won't be able to reach the cupboards. I won't be able to get down, you know, if I were in a wheelchair or was having to use sticks to get around things that are simple now. Yeah, you know, would suddenly just be impossible to manage."
490,702,190,Speaker 2,F,00:55:52,"So I mean, we've only got like a two story and not really high ceilings, but they're coming down the stairs. We've not got banisters because don't need banisters at the moment. And one of I actually. And we've got like one door the front door. To go out of that to get up to the main road to the path  we've about 12 steps. So again, like if I, you know, if my abilities gone. How would I get up those steps. Because you know my next door neighbour, he's got the cancer, her husband, she's got a mobility scooter now. And he took away the steps and put in a ramp. But it's like, Wow, it's a bit steep. I would say, mice, imagine, you know, going down it and disappearing down in the garden. wow..laughs"
491,703,191,Speaker 2,F,00:56:45,"So it's that, you know, all of that you think, Oh, so you like you can do all of these things now quite easily, but in years to come? Yeah, I saw those in it adapting your home to suit. Yeah."
492,704,192,Speaker 1,F,00:56:57,"And shopping. You know, obviously, we go shopping. We take the car. If I wanted to get the bus, I would then have to maybe shop small every day because I'd have to walk back from the bus stop, which is close to the house. I wouldn't be able to carry much. And if I got a trolley, I wouldn't be able to lift the trolley onto the bus to get, you know, so I'd constantly be having to think about what do we need? What can I carry? How far do I have to carry aids? What shops can I still use?"
493,705,193,Speaker 3,F,00:57:28,"And if you're using a walking stick, you've got less."
494,706,194,Speaker 2,F,00:57:32,"Yeah, yeah. And if you live remotely, sort of away from the city even harder because. You know, if you can't drive anymore. They're not necessarily bus services to where you want to go, when you want to go there. I said that makes it even harder as well. I mean, we've got like one little village shop we sell basic things, but they are expensive. Yeah, exactly. So, you know, like half a dozen eggs is just over two pounds woo. So again, if you want, you know, just a state pension, you know you going to be compromising your health because you you're doing without things. Because, yeah, because of that, you know? Yeah, I save the boiler break down. Heat is more important to you may be than have been a loaf of bread or some milk. I don't know. You know, you've prioritising what you do and don't need, isn't it?"
495,707,195,Speaker 2,F,00:58:37,"Yeah, yeah. Yeah, they were struggling during the pandemic, weren't they?"
496,708,196,Speaker 4,F,00:58:41,"For me, I like to go shopping myself, I hope not never happens to me because I love shopping."
497,709,197,Speaker 2,F,00:58:51,"I like I like to my own food. Yes, because my my menu for the however long I've done my shopping is based on what I buy. Yeah. And if so, I'll be getting the bargains. Yes. Yes, special offers. And then that takes what you're making for the rest of the month."
498,711,199,Speaker 4,F,00:59:11,"Lots of shops have shut down, like Debenhams, I'm gutted because I love that shop."
499,712,200,Speaker 3,F,00:59:18,"With  home delivery you've got to rely on the products being good, especially fresh products."
500,713,201,Speaker 4,F,00:59:27,"When you are in the supermarket, you see them going around with these big trollies and they just go on like they're picking it off the shelves."
501,714,202,Speaker 3,F,00:59:34,"Yeah, I'm checking the day of expiry."
502,715,203,Speaker 1,F,00:59:37,"I'm too fussy. I'm one of these people that if there's a row of them, it's like not the first one."
503,716,204,Speaker 1,F,00:59:43,"And yeah, yeah, yeah, somebody's gonna take the first one. I have to get one from around the back. You know, I might go and shop and think I'm going to make beef stew today, and then I go in the shop and something else is more reasonable, or catches my eyes. So yeah,"
504,717,205,Speaker 2,F,00:59:59,"yeah, it's exactly what I do."
505,719,207,Speaker 2,F,01:00:04,"Yeah, yeah, it's what it's sort of"
506,720,208,Speaker 4,F,01:00:06,"clearance. I like to look at bargains. Yeah, yeah. Well, I buy some good stuff."
507,721,209,Speaker 3,F,01:00:14,"You can put it in the freezer, can't you?"
508,722,210,Speaker 1,F,01:00:16,"Yeah, I have had deliveries before, and what I found difficult is the guy comes to the door and dumps it down on the floor. And then you know that he's on a really short timescale. You know, he's got to turn around in so many seconds and and he's kind of like, you know, get your and get your shopping and you're like, Oh, really stressed that I'm going to kind of like yank everything out of this thing, and I wouldn't like somebody to come into the house and be just chucking stuff. Yeah, and then rushing off. So yeah, I don't know."
509,724,212,Speaker 1,F,01:00:50,"Yeah, we've given you this instead. Did I ask for that? No. Why are you giving me that?  How is that helpful?"
510,726,214,Speaker 1,F,01:01:07,"Also, I think food shopping is quite personal, isn't it? Yeah."
511,727,215,Speaker 3,F,01:01:11,And it's another way of socialising. You get to see people.
512,728,216,Speaker 4,F,01:01:14,"Yeah, but the thing is, if you live on your own, you've got to spend a certain amount for it to be delivered."
513,729,217,Speaker 4,F,01:01:22,Yeah. So get five over twenty five or whatever.
514,730,218,Speaker 4,F,01:01:26,"Yeah, well, yes, that's right. I was born out of food and you're not going to necessarily be using that. Yeah. Have you ever looked in somebody else's shopping basket or trolley and been quite judgemental umm? Laughs"
515,731,219,Speaker 4,F,01:01:38,Yeah.
516,732,220,Speaker 1,F,01:01:40,"And sometimes if I've got something in my shop, I always feel guilty. If I'm buying a bottle of wine, you know, my local co-op, I was like,"
517,733,221,Speaker 2,F,01:01:46,Does anybody know?
518,734,222,Speaker 1,F,01:01:47,Yeah. And then I think I want to hold it up and go low alcohol. Laughs
519,735,223,Speaker 2,F,01:01:51,"Okay, maybe. It's eight o'clock in the morning and I need it...Laughs"
520,738,226,Speaker 2,F,01:03:13,"I think everybody would have internet, wouldn't they? I keep saying that in our village when the like the parish council say well they can find on the web pages, maybe they don't use internet. Yeah, yeah."
521,739,227,Speaker 4,F,01:03:24,"Yeah, I mean, like, are we talking about when we are going to be that age where I know how to do the internet, but I'm not great at it. I get by. But like, like my mother, she's in her 80s. She's blind. She does know nothing. We bought a mobile phone. She couldn't use it!"
522,740,228,Speaker 4,F,01:03:49,It's worth some help as well. Yeah. Asking somebody.
523,741,229,Speaker 1,F,01:03:52,"So that's about socialisation, isn't it?"
524,742,230,Speaker 3,F,01:03:53,"Yes, for the knowledge somebody that's using whatever. It's like a social service or something like that. Yeah. Yeah. So something would know, if they're using their facilities.."
525,744,232,Speaker 2,F,01:04:08,It's like a community group .
526,745,233,Speaker 1,F,01:04:12,"So, you're looking for the physical things, you know?"
527,746,234,Speaker 1,F,01:04:19,"So for me, I don't know about other people, but for me, one of the big problems is the actual physicality of the house that I live in. Keeping it in good repair and suitable for me."
528,747,235,Speaker 2,F,01:04:31,"Yeah, maintenance."
529,748,236,Speaker 1,F,01:04:32,"So I don't know how to describe that. But yeah, and maintenance and adaptations for the property that I'm actually living in."
530,749,237,Speaker 2,F,01:04:40,"Yes, do you need help getting in and out of the bath and up the stairs?"
531,750,238,Speaker 2,F,01:04:58,"It could be, couldn't it?"
532,751,239,Speaker 1,F,01:05:10,Did we say much about transport as well?
533,752,240,Speaker 2,F,01:05:17,"We did mention it. Yeah, sort of loss the car, so you got loss of independence. If you ..."
534,754,242,Speaker 1,F,01:05:23,"Yeah, mm."
535,755,243,Speaker 3,F,01:05:33,I think knowledge.
536,756,244,Speaker 1,F,01:05:35,"I don't think that's a physical one, isn't it?"
537,758,246,Speaker 3,F,01:05:39,All right.
538,759,247,Speaker 1,F,01:05:39,"I think that's more like a social informational one, I think we are thinking about, you know, kind of bricks and mortar type of .., you know, the physical environment around us"
539,760,248,Speaker 4,F,01:05:49,"Being able to do your own shopping, if you couldn't do your own shopping. That's a big one for me."
540,761,249,Speaker 2,F,01:06:05,That you're physically being able to go and do it yourself.
541,763,251,Speaker 1,F,01:06:24,"Yeah, so it's a physical capability."
542,765,253,Speaker 1,F,01:06:43,"And maybe it's something more like run regular newsletters, regular updates, community centres which are very physical in the sense of, if those if those people like us actually community workers, age concern. Yeah, yeah, you know, housing provider,."
543,766,254,Speaker 3,F,01:07:02,They would know a lot of...
544,767,255,Speaker 1,F,01:07:05,The kind of the physical environment if those agencies like.
545,769,257,Speaker 2,F,01:07:12,"It's like the GP surgeries, they know the demographics to be able to..."
546,771,259,Speaker 2,F,01:07:36,"And if that makes your life easier by knowing it, that you know that you could get sort of grab handles to get the door, you know, if you were struggling with your front door would, you know it's just yeah."
547,772,260,Speaker 3,F,01:07:50,I think information is important because there's a lady that moved into the wrong house and she realised that the heating was in with the bill.
548,773,261,Speaker 1,F,01:07:59,Oh bless her!
549,774,262,Speaker 3,F,01:07:59,"So she was freezing cold all through the winter. She had to go to hospital for hypothermia. You know, she was really in a bad way because she didn't get information"
550,775,263,Speaker 1,F,01:08:10,and she was frightened to put it on?
551,776,264,Speaker 3,F,01:08:12,"Yeah, because it was extra money, she didn't realise. So that's why I'm talking about, information ...I told her go and ask in the end."
552,777,265,Speaker 1,F,01:08:32,"But we all obviously ...yeah, we didn't do a good job by explaining that that to her. Obviously, and again, I guess.."
553,778,266,Speaker 3,F,01:08:40,"It's also the maintenance of the House isn't it? yeah, because keeping it warm."
554,779,267,Speaker 1,F,01:09:23,So helpful gadgets. I love a gadget.
555,780,268,Speaker 3,F,01:09:31,"Did you meet my sister when she came down? Um yeah. She she got loads of stuff because obviously from the hospital, all the doctors, you know, she got a social worker to come to see her, and that's how she found out. She got lots of stuff."
556,781,269,Speaker 1,F,01:09:52,"Yeah, so gadgets, adaptations for actually physically help you stay in the same environment"
557,782,270,Speaker 4,F,01:09:59,"and help keep your independence, doesn't it? Yeah."
558,783,271,Speaker 1,F,01:10:04,"And having a handrail for up, yeah, versus moving home. Yeah, such a quick win."
559,784,272,Speaker 3,F,01:10:10,"I've got all that in my flat already. Because the person who lived there before me was in a wheelchair, so ..."
560,785,273,Speaker 1,F,01:10:28,"Cats, yes. Love cats."
561,786,274,Speaker 3,F,01:10:30,"They're dangerous when you get older, trip over. My one sent me down the stairs because you know when you go down stairs I don't go straight I go like this. I tried to avoid him, top to bottom, boom. Oh, so that's why my back is..."
562,787,275,Speaker 1,F,01:10:46,Did you get rid of your cat after that?
563,788,276,Speaker 3,F,01:10:49,"No, no. Laughs"
564,789,277,Speaker 1,F,01:10:50,See because you love your cat.
565,791,279,Speaker 1,F,01:10:53,"and they that they are the best company. Yeah, yeah."
566,792,280,Speaker 1,F,01:11:00,"And I found after my cat died that I felt that I had nothing to care for and no routine in my life left because it was like I would get all she would be where is my breakfast. Hmm. So I had that routine of. And it kind of took me out of me because I had to do something for something else. You know, I had to always be thinking of something something else. You know, and there was a company routine. That sense of"
567,794,282,Speaker 1,F,01:11:33,"Yes, yes, exactly. So I found it really hard when she died because I just felt like the house felt like a house not a home and I felt like something was really missing. And I really struggled to to find a routine or something to do that wasn't just about me. Yeah."
568,796,284,Speaker 1,F,01:11:56,November.
569,798,286,Speaker 1,F,01:12:00,"I want to. But Rob is not ready yet. He says, .."
570,800,288,Speaker 3,F,01:12:07,Yeah. We will get you a little kitten.
571,801,289,Speaker 3,F,01:12:09,and that's what I want to get a kitten.
572,802,290,Speaker 3,F,01:12:12,"Yeah. Well, I'm not one allowed the pets, so yeah, but I wouldn't have another pet."
573,803,291,Speaker 1,F,01:12:17,And I think that's really difficult..
574,804,292,Speaker 3,F,01:12:19,Because it's tying as well.
575,805,293,Speaker 4,F,01:12:21,"You can go on birthday now, you can go away. You haven't got to worry about somebody looking after that more."
576,806,294,Speaker 3,F,01:12:29,That's the problem I had when I moved to the Barbican.
577,807,295,Speaker 3,F,01:12:35,"Well, yeah. But yeah, they are too tying, I mean, because my mother's not well and it's hard. To get up there when you have to, but I've got good neighbours who look look after her."
578,808,296,Speaker 1,F,01:12:52,"Yeah, but I think again, pets may become more important when you can't go long distances you when maybe you're not travelling. So much and you know you're on your own for longer periods of time."
579,809,297,Speaker 3,F,01:13:06,"I'm just waiting when Kirsty gets home, she's getting a dog, so I'll dog sit my grand-dog. Yeah, Liam's got born. But obviously he's up in Manchester."
580,810,298,Speaker 3,F,01:13:29,"Another one is stairs lift, because a lot of people live in two story house or whatever, so stair lift would be a physical adaptation. Would it be in the mobility, stairs lift? because it is mobile, to take you upstairs and bring you down."
581,813,301,Speaker 1,F,01:14:02,"But I'm thinking that pets are very important to people. Certainly would be, it would get more and more important."
582,814,302,Speaker 4,F,01:14:10,"Yeah. And dogs, dogs and cats, they sense when you're unhappy, so"
583,815,303,Speaker 1,F,01:14:21,"And a cat says I don't care. Yeah, you're unhappy, oh yeah, whatever."
584,816,304,Speaker 3,F,01:14:30,Dogs are more reliant on the owners and cats are more dependent on us.
585,817,305,Speaker 1,F,01:14:36,"And I suppose if you have something like a dog, as long as you don't have a massive great big dog, then that feeds into the exercise, you've got a rason to go out to push yourself to exercise."
586,818,306,Speaker 3,F,01:14:56,"Yeah, that's right. Spaces, parks. Yeah, yeah. Lots of well-being, isn't it?"
587,819,307,Speaker 4,F,01:15:01,"Yeah. Well, I live on the Barbican, so I've got everything there, green space, the sea, rubbish, too, Yeah, seagulls. Laughs"
588,821,309,Speaker 3,F,01:16:14,"The other thing is, I find supermarkets don't cater of single people. So you have to buy big, don't you? I don't need to buy big tins, I want small tins. So tomatoes and things like that. So it's not necessarily catered for single people."
