,Tweet,Anger,Disgust,Fear,Joy,Sadness,Surprise
317,"yeah, but I think we should do things like lunch clubs that have a whole, you know, anybody is welcome to come, because I think once you start saying this is for you because you're a certain age and you go to this and you don't go to the that again just reinforces a lot of this kind of .",0.0759175,0.00468596,0.8350306,0.07140391,0.011781401,0.0011806206
318,Yeah. Absolutely.,0.04245706,0.01169646,0.021090291,0.4444509,0.05169478,0.42861047
319,"I think we are lucky ourselves for the generation we're in now, because 60, 20 years ago, would be the old age, wouldn't it? You know, we're talking about sixty looking after older people. Yeah, it seems weird, you know? Yeah, I'm scrapping at 60, all those years back. So we're lucky because we've got the infrastructure, the free national health and all sort of things which they wouldn't have, you know, so we are lucky that way, and that's why I think we're living longer. So there is more for us, yeah, than it was in the past. You know, there were care homes in those days",0.17981176,0.04645303,0.34917706,0.19136381,0.10036462,0.13282971
320,"But th thing in the past, everything was, it's like, you know, this plastic pollution? Yeah. You know, you never got anything in plastic bags when I was young. Everything was in paper bags.",0.032602727,0.0032062866,0.079151005,0.7474855,0.11050629,0.027048158
321,"Yeah, I used to get grease proof paper to wrap your ham and then put it in a brown paper bag. Yeah. So now, more stuff I know, they're trying to stop that, but that was in my generation.",0.12879439,0.3235243,0.114901096,0.23693946,0.06696748,0.1288733
322,"And that is definitely a physical barrier. Yeah, yeah. Plastic packaging on some fruits these days. When you're trying to pull it off, and it just won't go .",0.04843008,3.583787e-05,0.10033148,0.10069074,0.6319818,0.11853005
323,"Especially with the arthritis in your hands, right?",0.043439906,0.019624336,0.09805676,0.41259912,0.04028517,0.3859947
324,"Yeah. Yeah, that's pretty funny. Put it back in paper bags please.",0.004598374,0.0020209309,0.0029654838,0.8758446,0.01717346,0.09739714
325,"I wouldn't, I couldn't live without a telly.",0.013307262,0.0048276167,0.51854473,0.15601382,0.07736594,0.22994062
326,"So when you say TV, do you mean like the regular channels or do you mean like things like Netflix, prime?",0.092837915,0.048359144,0.084334776,0.16742258,0.4896085,0.1174371
327,"It's a it's a noise. Yeah. Well, even if you're not really taking in, it's the noise in the background. I was talking,",0.06948128,0.015041357,0.1387947,0.15830496,0.049181353,0.56919634
328,"Yeah, my tell is on all the time. Yeah, watching it. That's just going on news just in the background.",0.004238598,0.0033969893,0.021644637,0.7157231,0.046929378,0.20806733
329,"Oh, that's so funny.",0.0025672975,0.001526354,0.008549289,0.12884615,0.020110978,0.83839995
330,We've got staff. We've got staff. We can get in contact with.,0.029049173,0.003388452,0.09035253,0.8021905,0.032256626,0.042762764
331,"My children, Yeah, because obviously I haven't got that.",0.06591696,0.0046388744,0.04966703,0.3854159,0.28415453,0.2102067
332,"I've got only one child in Plymouth, my other two are in London.",0.0053168754,0.00023198541,0.003944442,0.918093,0.067622975,0.004790688
333,"Yeah, I've got two daughters, so my daughters and I think when I get old, I'll have my granddaughters as well. So if my daughters can't do it my granddaughters will do it all of this,.",0.019567233,0.053062133,0.6521335,0.2645874,0.0043381755,0.0063115177
334,"So, if Rob wasn't there, I'd have no one at all.",0.0036277764,0.002920933,0.1331678,0.12956607,0.49846244,0.23225498
335,You got me here.,0.034001365,0.003805485,0.05074358,0.23637226,0.07030477,0.60477257
336,"Yeah, I'll ring you up. I would say, Come Christine and help me.",0.01874774,0.020352934,0.043188613,0.037396077,0.08997525,0.7903394
337,"Yeah, as I said, where we are. Everybody keeps an eye out for everyone else so that simply not what we'd knock on the door. You know, so.",0.00012663593,2.0094608e-06,0.0031910224,0.9963705,0.00023392576,7.593429e-05
338,"You know, some people don't want to make friends. Don't want to get on with the neighbours. Hmm. So but, where I live, all my friends, all in the 70s, most of them are",0.023533309,0.0029025695,0.06519545,0.7628256,0.12570128,0.019841786
339,Yeah. So you can really rely on the younger generation to look after us when we get older. Yeah. Yeah.,0.029855303,0.15290858,0.03393004,0.5162919,0.03939138,0.22762278
340,I know my children will be there for me. Yeah.,0.0033479491,0.001650747,0.010521852,0.19535638,0.07888649,0.7102366
341,"So have the people enjoyed doing the Zoom and message calls, you know, the video calls?",0.013001491,0.0036559328,0.12522201,0.5908905,0.030982297,0.23624775
342,Yeah. I did.,0.010909071,0.0072279605,0.018135576,0.26200968,0.13823475,0.563483
343,"Yes. Yeah, I do. Yeah, in a group like this, it's lovely.",0.0062153246,0.0013464553,0.001549143,0.3320306,0.0142523125,0.6446062
344,Is that because you prefer face to face generally or because you find the technology aggravating?,0.49955556,0.03517457,0.04167411,0.25064793,0.09648413,0.07646369
345,"No, I I find it rude sometimes.",0.092580415,0.016714828,0.017499605,0.04021554,0.0602993,0.7726903
346,"I just got a little while. My tablet like that, this little screen.",0.013046312,0.0008785822,0.010420629,0.85199505,0.04289399,0.08076543
347,"Because I found I actually really loved the first lockdown because there was so much online that I would never, ever have been able to access before. It was just like Aladdin's cave for me. Just being able to to go online and people were teaching things, giving away, you know, content with so much going on that you could get involved.",0.10968756,0.017507607,0.1321192,0.6408907,0.03751699,0.062277913
348,"No, no, you wouldn't.",0.03419922,0.028596284,0.27640554,0.065693624,0.07810494,0.5170004
349,"I did dance classes with people in Australia. Last week, I did a ballet class at the Royal Ballet School. You know, I never, ever. I take weekly lessons with a lady in London, and I'm just about to start taking weekly lessons with the guy in Washington.",0.07374374,0.0027456472,0.18376653,0.73045796,0.0039449073,0.0053412067
350,"Ballet classes in Washington, D.C.",0.0045387545,0.0010195718,0.010009692,0.9227026,0.023381086,0.038348287
351,"Yes, I have got a bar. Yeah, yeah, I've got a bar. But no, I don't have a mirror. I don't want a mirror.",0.049322605,0.011917673,0.6057872,0.041882053,0.20277587,0.08831459
352,"But we also we've got a social group with a group of dancers in Germany where they have the floods. Oh yeah, a couple of weeks ago in Koblenz. And so, you know, we were able to kind of check that those ladies were OK and give them a bit of support and encouraging them.",0.09115996,0.0024293808,0.122669004,0.69037473,0.08770313,0.0056637665
353,"Yeah. But when you get when you get older as well, your eyesight is not so good you could have cataracts or whatever. This order is going to be not good. So we need to hear people. Don't you to talk?",0.24456453,0.22792563,0.48369315,0.004579056,0.003401441,0.035836175
354,"But hopefully, medicine is advancing as much technologically wise as as everything else. Hopefully, by the time we have cataracts, it will be this afternoon having cataracts done and off you pop.",0.0009296707,3.9980576e-05,0.3068038,0.46926275,0.02564658,0.19731721
355,Hopefully.,0.02582963,0.0051500457,0.13756675,0.34857824,0.1816451,0.30123025
356,I will ever hopefully.,0.02205747,0.0082368255,0.2956862,0.20932007,0.25731984,0.20737961
357,"Well, I hope I won't get what my mum's got, macular degeneration. She'll never be able to see again. No, she can see. But she had a cataracts off. That was really the won't take them off until they're deep. Yeah.",0.046473715,0.03457537,0.11809528,0.56714827,0.20956437,0.024143022
358,"So I'm hoping to be like Steve Austin, the six Million Dollar Man. I'll just have them replaced.",0.015290389,0.010650447,0.039123073,0.029399235,0.22298257,0.6825543
359,"She had a cataract off, and she can see close. Everything was black before she got this cataract  gone, off a few weeks ago, and she can see colours now. So I think she's it's still like fuzzy.",0.1020274,0.17573656,0.10374778,0.07036974,0.35986468,0.18825383
360,"That is a little bit of a worry. You know, will the National Health Service still be here? Yeah. Well, we're older, you know? You know, that's a that's a scary thing because I've I've only known the health service, you know, and I've, I've, you know, benefited.",0.0026226512,7.720061e-05,0.762948,0.21076089,0.016328009,0.0072632483
361,"My my sister's a carer, but she's up in Sunderland up in the Northeast. And obviously, I live here now, so I don't take her. But I speak to her most of the time and I speak to her every day. If I'm home but if I'm at my daughters, which is a lot. I spend half of my time at my daughter. But yeah, yeah, no, I'm not a carer. Yeah, it's like being a mother again.",0.16600803,0.0007942761,0.0188827,0.6680765,0.00157981,0.14465867
362,"Yeah. You mentioned something earlier about dementia. Yeah. And saying that, you know, if you've got dementia again, all of this is going to go is going to go is going to go, you've lost. Yeah. That's what all of your social connections, because unfortunately, you know, mentally, you're not able to ...",0.009486743,0.20022774,0.5048727,0.1201214,0.1494139,0.015877536
363,"your memory is not that good either. So you could have to rely on somebody that's just said to be able to go online for banking and everything else. And if we can't go online, then we're in trouble, you know?",0.015289091,0.0024841311,0.08788989,0.13319425,0.09895844,0.6621842
364,"Yes, family.",0.0082506025,0.009248083,0.008879666,0.7148826,0.029838882,0.22890018
365,"Yeah, well, I've got my church family. So they would be called family.",0.015832165,0.0027200424,0.0051762066,0.5064287,0.03055074,0.43929216
366,"Yes, firends, family. so I guess family in the widest sense. Yes.",0.0074887667,0.004026494,0.0075117988,0.21166863,0.015304791,0.75399953
367,"Yes, because you can choose your friends. Yes, yes. Friends can become family.",0.0150051,0.006833036,0.019654319,0.8493817,0.01133043,0.09779544
368,People you are most close to,0.15359452,0.034454416,0.39534688,0.052782938,0.2923941,0.07142713
369,"Yeah, I do. Laughs watching too much..",0.005934141,0.0066735125,0.016340513,0.8151337,0.10171036,0.054207772
370,"Yeah, I find it fabulous. There is  these quizzes and all that sort of things, and it keeps working on. Yeah. And everything else. I think that's the physical aspect of it.",0.29892942,0.020903697,0.30217057,0.32853636,0.032880694,0.016579255
371,"But like you said earlier, I think there's that sense of if you're in the house with no sound of any description or you feel lonely. Yeah, even if you've got the television on the radio or something, on the background, you don't notice the silence. You don't noticeit by yourself.",0.006368072,0.004364578,0.11816169,0.61984766,0.119951524,0.1313065
372,"And I keep talking about my mother, for she likes to how, even though she can't see it, she likes to have the quizzes on. Yeah, you know, she watches the chase. Yeah. And what's the one before that, Tipping point? Yeah. And then so she can answer the questions yes, it keeps up the mind active. Even though she can't see it, she can hear it.",0.61483467,0.010719972,0.021220796,0.25096282,0.049699254,0.052562457
373,"So we didn't really talk much about that kind of mental stimulation, did we? That is really important.",0.065879956,0.013656945,0.16598728,0.30410856,0.30529445,0.1450728
374,"Yeah, because that could be depressing. When you can't get up and do things for yourself, like you used to",0.028378928,0.0021869882,0.010141833,0.18794586,0.7324805,0.038865857
375,depression.,0.062588364,0.0018878266,0.021816099,0.22196303,0.6894236,0.002321039
376,If the people at church found out where I am.,0.006319452,0.004895646,0.010504388,0.15828288,0.0460979,0.77389973
377,Facilitator.,0.0042059785,0.0018400741,0.36378813,0.55873525,0.035836488,0.03559408
378,"I think the other one, I think as you get older, you lose your confidence.",0.0328355,0.0029762432,0.5771131,0.2523615,0.04629108,0.08842255
