,Tweet,Anger,Disgust,Fear,Joy,Sadness,Surprise
330,"But you're not allowed to. Do you know what I mean? In the sense? Yeah, because you're older. Yeah, yeah. You're not allowed to like that music or you're not allowed to like these clothes, you know, why are you shopping in that shop buying those clothes? You should be down at Marks and Spencers? buying something suitable for your age.",0.67966694,0.10669379,0.045571066,0.012539449,0.06649726,0.0890315
331,"It's kind of interesting stuff, you know, you just got to try  once you're older, you know, like, you know, well, maybe somebody younger. Yeah. So maybe not so valued.",0.034727424,0.0023299418,0.30737054,0.5186361,0.105289675,0.03164629
332,"Yeah, I think when I was young, the eldest was the boss and all that changed in that quite annoys me. Yeah, yeah, that is right. Yes.",0.31201866,0.031057082,0.27109674,0.36852401,0.013523551,0.0037799382
333,"That is interesting that you say that, you know, because as you get older, you find that the people who are telling you what to do at work, are actually quite a lot younger than you. And you're like, ummm! Laughs",0.0034809236,0.15058766,0.011955701,0.0316097,0.014942396,0.7874236
334,"Oh, yeah, you know, I even now I respect my mother, you know, if she says, you do this, you do it. Yeah. But now it's like. So it's just I mean, I know I'm only 61 year old, but it is like losing control. Yeah, yeah, yeah. The kids rule the roost, not the adults.",0.31751946,0.06138227,0.14168732,0.4027249,0.008293058,0.06839301
335,You need to put your foot down.,0.43655854,0.12544884,0.16525824,0.015315551,0.07033234,0.18708648
336,"I know, I know ..Laughs.",0.020023985,0.011261945,0.057542942,0.6747859,0.19618894,0.0401963
337,"The other thing I find is I'm not good on technology. I'm not there at all. I don't just let it go. Yeah. And you're trying to ask your daughter, Tell me, why do you do it yourself? Try it yourself. Yeah. You know, that's it.",0.36497965,0.048905205,0.16026318,0.15116088,0.13744125,0.13724983
338,"That's that's another thing. It's a barrier. Yeah. I think to older people, it's a technology thing. I think it's sleeping us the airlines. Yeah. You know, banking is going to be online. All this sort of stuff now going to be everything. Yeah. And also the other thing you know, you can get done on the phone at a certain age, you know..",0.009909567,0.0041912156,0.119857244,0.84244984,0.0032682524,0.020323884
339,"Rotten phone calls, you know, trying to get money out",0.10519456,0.021906663,0.08458293,0.32918876,0.31033298,0.14879407
340,"Oh, scammers?",0.103048675,0.029064108,0.32558653,0.2000931,0.06949148,0.2727161
341,"Yes, scammers, that sort of things. So you don't understand that. I think that's enough environmental problem.",0.55499566,0.12473762,0.08739083,0.03738005,0.13993125,0.055564597
342,"Because it's a big social thing with Facebook and stuff now. Yeah, yeah.",0.0050151264,0.0038206666,0.0055924146,0.28828406,0.018725604,0.6785621
343,"Because nobody properly talks to each other anymore, do they? That's always on the phone. Yeah. You know, so you can say nasty things to people that you don't see their feelings? Hmm. Face to face. So you could get all that as well. So that could terrify an old person, you know?",0.07415477,0.0011617133,0.06117273,0.27593702,0.4748479,0.11272583
344,"Yeah, I get the other thing, because I'm quite OK with technology. Yeah, I was in a coffee shop one day, it seems to spend an awful lot on coffee shops, and the app wasn't working. And I said to the go at the counter, Oh, I can't get my points. The app isn't working and she said you have to have the app and I'm like, I've got the app. Do you know how it works? My love and I'm like what? Why do you talk ...Of course it's just not working. And it was because she saw that I was older. My hair was grey. She immediately assumed, that I didn't know how to use the app. No, it's just not working. It's not that I don't know how to use it.",0.17563222,0.0102300355,0.25980362,0.017427545,0.4616322,0.07527439
345,"Yeah, to me Hazel, you look really young, you know,.",0.010129378,0.007823974,0.0251942,0.44131657,0.07300723,0.44252867
346,"Oh, thank you.",0.0041182754,0.00092315883,0.0031888124,0.24362212,0.0055713067,0.7425763
347,"But I've said that to you in the past,.",0.02657915,0.014560271,0.36677727,0.1709608,0.18077572,0.2403468
348,And maybe I was having a bad day. Laughs.,0.019548846,0.0045307474,0.0044649756,0.68488723,0.14643952,0.14012872
349,"Yes, she was, exactly. Really condescending. She was raising her voice. She was speaking very clearly ...",0.047542606,0.08632227,0.092168845,0.22983591,0.026546853,0.5175835
350,"I think I found it quite upsetting because it reminded me that I am to other people what I see is not what other people see. And there was this assumption that I might end up missing out on things or being treated in a different way because people have made a judgement about me. Just, you know, we've decided that you're an old person and you're not capable. So we're not going to even offer you this opportunity to do something.",0.019503959,0.00015770861,0.0037925257,0.018044276,0.010297172,0.94820434
351,"When I get on the bus with a younger person, gets up, sit down, Idon't want to sit down and stand up here. Laugh.",0.016340584,0.0009717634,0.005697637,0.92662585,0.025667403,0.02469677
352,"I still get up for an eldery person to give them my seat. But you see these people come and just sat there and an old lady over old man gets on and the won't move. Yeah, and there is me getting up.",0.07662042,0.009976005,0.05328749,0.8024045,0.017587153,0.040124398
353,"But it's in the media, isn't it? If somebody either in the negative, they get attacked in the street or, you know, somebody does something. They run a marathon. If it's somebody under the age of 50, they just run a marathon and they just got mugged. Once you pass 50s, they deal, you know, 73 got mugged. Or, you know, amazing man. 81 run a marathon. It's like this whole thing in our culture.",0.06326734,0.21414876,0.47501922,0.23401086,0.005495949,0.008057878
354,"Yeah, I've been mugged. It's not nice.",0.0012098821,0.00038680003,0.0008347012,0.041527163,0.0075711007,0.94847035
355,"No I know I can imagine that, you know, people have this perception without really thinking about what people are like at certain age.",0.030652216,0.0034160647,0.3012287,0.611546,0.04989905,0.0032579938
356,That could not give confidence.,0.0030086064,0.00029502614,0.8412857,0.09167123,0.005075404,0.058664046
357,"Exactly. And and then that makes you start thinking, do I need to be, you know, in a more supported environment? Am I safe? Do I want to go out? yeah.",0.01669576,0.000175335,0.4027415,0.55791086,0.015460852,0.0070156776
358,"Yeah, very frightening!",0.002338781,0.0008521614,0.90450156,0.074145265,0.0037695093,0.014392737
359,"Plymouth community homes are brilliant. Yes, they are. You know, you can't fault them, even though sometimes some certain people put them down. Mentioning no names Hazel, you probably know who I am talking about. But yeah, they are really good.",0.008326572,0.66291535,0.0959486,0.0061996444,0.08284563,0.14376424
360,"The person, the person who wants to know without asking? Because if you don't ask, you're not going to learn. Yeah, yeah. But if they don't know the people, they're not going to help you. Yeah. So it's down to the person or the family. Yeah.",0.28784898,0.014010996,0.017936494,0.41409063,0.049083255,0.21702965
361,"Yeah, I think because you get to when you first move in you get a booklet, all the dos, the don'ts, the waht's on. Yeah, I think that's really helpful. Yeah, but I reckon this lady didn't know she should have been told that because when I moved in then told me, well, when I went to look at the property then told me everything that I have to pay. Yeah. And what the payment was for. Yeah. So I can't understand why that lady wasn't told.",0.15061656,0.052346375,0.007114582,0.13895854,0.5129348,0.13802911
362,Yeah. So why would she sit in the cold?,0.05830274,0.050716918,0.026700387,0.088133715,0.075018,0.70112824
363,"Unless she missed it, you know, because you are told so many things anyway and you can't remember everything.",0.099826165,0.02033403,0.21793623,0.23437907,0.2573154,0.17020911
364,"yeah, yeah, because you're new to the place you're frightened. I suppose you'd get worried to ask other people, you don't know them. Yeah. And everything else. Yeah. You know,.",0.020588156,0.0015094401,0.35640648,0.57511246,0.041473486,0.004909957
365,Why would she sit in the cold?,0.1191292,0.052328695,0.074714705,0.07386048,0.296212,0.38375494
366,"I thought had her cover over, but still not enough, because she had not wanted to come out with us either?",0.017638175,0.0038646178,0.023656625,0.07998573,0.589382,0.28547287
367,"Yeah. You know, so her blood blood was low, but I don't know why.",0.1799823,0.019391421,0.049079318,0.027972594,0.63259846,0.09097591
368,People would they put the heating on. I can't understand why she wouldn't put the heating on.,0.37115264,0.14556082,0.0877362,0.009926631,0.35680842,0.028815297
369,"No, because she thought she had to pay extra on top of it.",0.033008415,0.006469844,0.011255107,0.34599334,0.07110936,0.5321639
370,"Oh, I see.",0.038333282,0.08540958,0.07531595,0.080066904,0.15629742,0.56457686
371,"She wasn't told the heating was included. She wasn't told, so she thought she had to pay extra on top to keep the place warm.",0.08056957,0.028622914,0.12029151,0.07253316,0.03041392,0.6675689
372,"I'm thinking about social groups as well as clubs, and there is like something holding people back like all that's not for me. Oh, that's not my kind of thing. Well, in fact, if you were to go along with it, make new friends and probably have a laugh. Yeah, and it would be generally, good, good for them. So I think people should be encouraged to do more.",0.008388494,0.028578008,0.09221048,0.8488314,0.007252699,0.014738891
373,"And also maybe some more things where people are encouraged to mix through ages. Yeah, because, you know, some intergenerational stuff where we're and I don't mean that patronising thing where very young people come with a basket of food...",0.020149477,0.0011616908,0.015912183,0.03286189,0.019125132,0.9107896
374,"I love mixing with the elderly, even though I'm",0.012539271,0.005122132,0.040282734,0.30248055,0.031225534,0.6083498
375,"yeah, but I think we should do things like lunch clubs that have a whole, you know, anybody is welcome to come, because I think once you start saying this is for you because you're a certain age and you go to this and you don't go to the that again just reinforces a lot of this kind of .",0.0759175,0.00468596,0.8350306,0.07140391,0.011781401,0.0011806206
376,"It is creating the family, I suppose, isn't it?",0.08719135,0.012156355,0.19847745,0.21545729,0.24129623,0.24542134
377,Yeah. Absolutely.,0.042457014,0.011696463,0.02109031,0.4444511,0.0516948,0.42861032
378,"I think we are lucky ourselves for the generation we're in now, because 60, 20 years ago, would be the old age, wouldn't it? You know, we're talking about sixty looking after older people. Yeah, it seems weird, you know? Yeah, I'm scrapping at 60, all those years back. So we're lucky because we've got the infrastructure, the free national health and all sort of things which they wouldn't have, you know, so we are lucky that way, and that's why I think we're living longer. So there is more for us, yeah, than it was in the past. You know, there were care homes in those days",0.17981198,0.046453066,0.34917685,0.1913638,0.10036456,0.13282976
379,"But th thing in the past, everything was, it's like, you know, this plastic pollution? Yeah. You know, you never got anything in plastic bags when I was young. Everything was in paper bags.",0.032602727,0.0032062866,0.079151005,0.7474855,0.11050629,0.027048158
380,"Yeah, I used to get grease proof paper to wrap your ham and then put it in a brown paper bag. Yeah. So now, more stuff I know, they're trying to stop that, but that was in my generation.",0.12879439,0.3235243,0.114901096,0.23693946,0.06696748,0.1288733
381,"And that is definitely a physical barrier. Yeah, yeah. Plastic packaging on some fruits these days. When you're trying to pull it off, and it just won't go .",0.04843008,3.583787e-05,0.10033148,0.10069074,0.6319818,0.11853005
382,"Especially with the arthritis in your hands, right?",0.043439835,0.019624323,0.09805684,0.41259903,0.040285163,0.38599482
383,"Yeah. Yeah, that's pretty funny. Put it back in paper bags please.",0.0045983675,0.0020209309,0.002965481,0.87584466,0.017173458,0.09739712
384,Like the TV is a big social friend for people as well.,0.044262994,0.04751929,0.03460529,0.22475357,0.05076532,0.5980935
385,"I wouldn't, I couldn't live without a telly.",0.013307262,0.0048276167,0.51854473,0.15601382,0.07736594,0.22994062
386,"So when you say TV, do you mean like the regular channels or do you mean like things like Netflix, prime?",0.092837915,0.048359144,0.084334776,0.16742258,0.4896085,0.1174371
387,"Whatever people can access, I guess. Yeah, but it's like a friend in the corner, isn't it? yeah. Keep it coming.",0.26856843,0.031284515,0.10910293,0.12708198,0.11427048,0.34969166
388,"It's a it's a noise. Yeah. Well, even if you're not really taking in, it's the noise in the background. I was talking,",0.06948128,0.015041357,0.1387947,0.15830496,0.049181353,0.56919634
389,"Yeah, my tell is on all the time. Yeah, watching it. That's just going on news just in the background.",0.004238598,0.0033969893,0.021644637,0.7157231,0.046929378,0.20806733
390,What was that Gogglebox?,0.058960192,0.05312714,0.10912256,0.047737993,0.07721712,0.653835
391,"Oh, that's so funny.",0.0025672975,0.001526354,0.008549289,0.12884615,0.020110978,0.83839995
392,"When I watch someone, I feel as if I'm there with them, in the chats as it were, so it's like, Oh, they're my friends. So it's kind of like a social contact in a way. Yeah, it's weird.",0.16673076,0.26289338,0.22791518,0.21688291,0.05982082,0.06575693
393,We've got staff. We've got staff. We can get in contact with.,0.029049173,0.003388452,0.09035253,0.8021905,0.032256626,0.042762764
394,"My children, Yeah, because obviously I haven't got that.",0.06591696,0.0046388744,0.04966703,0.3854159,0.28415453,0.2102067
395,"I've got only one child in Plymouth, my other two are in London.",0.0053168754,0.00023198541,0.003944442,0.918093,0.067622975,0.004790688
396,"Yeah, I've got two daughters, so my daughters and I think when I get old, I'll have my granddaughters as well. So if my daughters can't do it my granddaughters will do it all of this,.",0.019567233,0.053062133,0.6521335,0.2645874,0.0043381755,0.0063115177
397,"So, if Rob wasn't there, I'd have no one at all.",0.0036277764,0.002920933,0.1331678,0.12956607,0.49846244,0.23225498
398,You got me here.,0.034001365,0.003805485,0.05074358,0.23637226,0.07030477,0.60477257
399,"Yeah, I'll ring you up. I would say, Come Christine and help me.",0.01874774,0.020352934,0.043188613,0.037396077,0.08997525,0.7903394
400,"Yeah, as I said, where we are. Everybody keeps an eye out for everyone else so that simply not what we'd knock on the door. You know, so.",0.00012663593,2.0094608e-06,0.0031910224,0.9963705,0.00023392576,7.593429e-05
401,"You know, some people don't want to make friends. Don't want to get on with the neighbours. Hmm. So but, where I live, all my friends, all in the 70s, most of them are",0.023533309,0.0029025695,0.06519545,0.7628256,0.12570128,0.019841786
402,Yeah. So you can really rely on the younger generation to look after us when we get older. Yeah. Yeah.,0.029855303,0.15290858,0.03393004,0.5162919,0.03939138,0.22762278
403,I know my children will be there for me. Yeah.,0.0033479491,0.001650747,0.010521852,0.19535638,0.07888649,0.7102366
404,"So have the people enjoyed doing the Zoom and message calls, you know, the video calls?",0.013001491,0.0036559328,0.12522201,0.5908905,0.030982297,0.23624775
405,Yeah. I did.,0.010909071,0.0072279605,0.018135576,0.26200968,0.13823475,0.563483
406,I prefer face to face.,0.14485973,0.024247458,0.57199746,0.056320656,0.053517297,0.14905736
407,"Yes. Yeah, I do. Yeah, in a group like this, it's lovely.",0.0062153246,0.0013464553,0.001549143,0.3320306,0.0142523125,0.6446062
408,Is that because you prefer face to face generally or because you find the technology aggravating?,0.49955556,0.03517457,0.04167411,0.25064793,0.09648413,0.07646369
409,"No, I I find it rude sometimes.",0.092580415,0.016714828,0.017499605,0.04021554,0.0602993,0.7726903
410,"Hmm. I don't know, the interaction isn't as fluid. Yeah, no.",0.008806757,0.00550358,0.026363589,0.025806807,0.043125425,0.89039385
411,"I just got a little while. My tablet like that, this little screen.",0.013046312,0.0008785822,0.010420629,0.85199505,0.04289399,0.08076543
412,I don't mind it.,0.043433167,0.006729333,0.47215515,0.110483505,0.082293056,0.2849058
413,"Because I found I actually really loved the first lockdown because there was so much online that I would never, ever have been able to access before. It was just like Aladdin's cave for me. Just being able to to go online and people were teaching things, giving away, you know, content with so much going on that you could get involved.",0.10968756,0.017507607,0.1321192,0.6408907,0.03751699,0.062277913
414,"Well, I got some Facebook. I've never would have otherwise.",0.0014416979,0.0011783887,0.0031392127,0.016891452,0.023905542,0.9534437
415,"No, no, you wouldn't.",0.034199204,0.028596284,0.27640566,0.065693565,0.078104906,0.5170004
416,"Because I'm a bit phobic of technology,",0.0017700626,0.00087972695,0.9929124,0.00062507816,0.0011712941,0.0026414157
417,"I did dance classes with people in Australia. Last week, I did a ballet class at the Royal Ballet School. You know, I never, ever. I take weekly lessons with a lady in London, and I'm just about to start taking weekly lessons with the guy in Washington.",0.07374374,0.0027456472,0.18376653,0.73045796,0.0039449073,0.0053412067
418,What's the topic?,0.078861736,0.027163947,0.16385253,0.057503942,0.0723688,0.60024905
419,"Ballet classes in Washington, D.C.",0.0045387545,0.0010195703,0.010009701,0.9227026,0.023381094,0.03834826
420,Have you got a bar?,0.016952887,0.0028525058,0.06296909,0.23607735,0.039723482,0.64142466
421,"Yes, I have got a bar. Yeah, yeah, I've got a bar. But no, I don't have a mirror. I don't want a mirror.",0.04932258,0.011917673,0.60578704,0.041882053,0.20277596,0.088314675
422,"But we also we've got a social group with a group of dancers in Germany where they have the floods. Oh yeah, a couple of weeks ago in Koblenz. And so, you know, we were able to kind of check that those ladies were OK and give them a bit of support and encouraging them.",0.09115996,0.0024293808,0.122669004,0.69037473,0.08770313,0.0056637665
423,"Yeah. But when you get when you get older as well, your eyesight is not so good you could have cataracts or whatever. This order is going to be not good. So we need to hear people. Don't you to talk?",0.24456453,0.22792563,0.48369315,0.004579056,0.003401441,0.035836175
424,"But hopefully, medicine is advancing as much technologically wise as as everything else. Hopefully, by the time we have cataracts, it will be this afternoon having cataracts done and off you pop.",0.0009296707,3.9980576e-05,0.3068038,0.46926275,0.02564658,0.19731721
425,Hopefully.,0.02582963,0.0051500457,0.13756675,0.34857824,0.1816451,0.30123025
426,I will ever hopefully.,0.02205747,0.0082368255,0.2956862,0.20932007,0.25731984,0.20737961
427,"Well, I hope I won't get what my mum's got, macular degeneration. She'll never be able to see again. No, she can see. But she had a cataracts off. That was really the won't take them off until they're deep. Yeah.",0.046473715,0.03457537,0.11809528,0.56714827,0.20956437,0.024143022
428,"So I'm hoping to be like Steve Austin, the six Million Dollar Man. I'll just have them replaced.",0.015290389,0.010650447,0.039123073,0.029399235,0.22298257,0.6825543
429,"She had a cataract off, and she can see close. Everything was black before she got this cataract  gone, off a few weeks ago, and she can see colours now. So I think she's it's still like fuzzy.",0.1020274,0.17573656,0.10374778,0.07036974,0.35986468,0.18825383
430,"That is a little bit of a worry. You know, will the National Health Service still be here? Yeah. Well, we're older, you know? You know, that's a that's a scary thing because I've I've only known the health service, you know, and I've, I've, you know, benefited.",0.0026226512,7.720061e-05,0.762948,0.21076089,0.016328009,0.0072632483
431,"My my sister's a carer, but she's up in Sunderland up in the Northeast. And obviously, I live here now, so I don't take her. But I speak to her most of the time and I speak to her every day. If I'm home but if I'm at my daughters, which is a lot. I spend half of my time at my daughter. But yeah, yeah, no, I'm not a carer. Yeah, it's like being a mother again.",0.16600803,0.0007942761,0.0188827,0.6680765,0.00157981,0.14465867
432,"Yeah. You mentioned something earlier about dementia. Yeah. And saying that, you know, if you've got dementia again, all of this is going to go is going to go is going to go, you've lost. Yeah. That's what all of your social connections, because unfortunately, you know, mentally, you're not able to ...",0.009486743,0.20022774,0.5048727,0.1201214,0.1494139,0.015877536
433,"your memory is not that good either. So you could have to rely on somebody that's just said to be able to go online for banking and everything else. And if we can't go online, then we're in trouble, you know?",0.015289091,0.0024841311,0.08788989,0.13319425,0.09895844,0.6621842
434,"Yes, family.",0.0082506025,0.009248083,0.008879659,0.7148826,0.029838882,0.22890018
435,"Family is a support, yeah",0.021310393,0.024635961,0.08017856,0.5450586,0.017249487,0.31156698
436,"Yeah, well, I've got my church family. So they would be called family.",0.015832167,0.0027200452,0.005176207,0.5064287,0.030550744,0.4392921
437,"Yes, firends, family. so I guess family in the widest sense. Yes.",0.0074887667,0.004026494,0.0075117988,0.21166863,0.015304791,0.75399953
438,"Yes, because you can choose your friends. Yes, yes. Friends can become family.",0.0150051,0.006833036,0.019654319,0.8493817,0.01133043,0.09779544
439,People you are most close to,0.15359452,0.034454416,0.39534688,0.052782938,0.2923941,0.07142713
440,Social Connections.,0.019696634,0.00270973,0.05354008,0.71426004,0.06020038,0.14959316
441,"Yeah, OK. I think technology, TV and social media are the big one.",0.117198616,0.06052184,0.08416456,0.5039654,0.057689108,0.17646049
442,because we I think people watch tons of TV.,0.0651899,0.027242409,0.09451515,0.52318424,0.11715508,0.17271322
443,"Yeah, I do. Laughs watching too much..",0.005934141,0.0066735125,0.016340513,0.8151337,0.10171036,0.054207772
444,"Yeah, I find it fabulous. There is  these quizzes and all that sort of things, and it keeps working on. Yeah. And everything else. I think that's the physical aspect of it.",0.29892942,0.020903697,0.30217057,0.32853636,0.032880694,0.016579255
445,"But like you said earlier, I think there's that sense of if you're in the house with no sound of any description or you feel lonely. Yeah, even if you've got the television on the radio or something, on the background, you don't notice the silence. You don't noticeit by yourself.",0.006368072,0.004364578,0.11816169,0.61984766,0.119951524,0.1313065
446,"And I keep talking about my mother, for she likes to how, even though she can't see it, she likes to have the quizzes on. Yeah, you know, she watches the chase. Yeah. And what's the one before that, Tipping point? Yeah. And then so she can answer the questions yes, it keeps up the mind active. Even though she can't see it, she can hear it.",0.6148346,0.01071997,0.021220801,0.25096297,0.049699225,0.05256245
447,"So we didn't really talk much about that kind of mental stimulation, did we? That is really important.",0.065879874,0.013656943,0.16598725,0.30410895,0.3052941,0.1450729
448,"What about mental health in terms of if you're going physically going worse, you feel bad in your head. Yes. And then you don't feel like going out to meeting people.",0.029139986,0.0009610999,0.122147314,0.8276194,0.012532017,0.0076002046
449,"Yeah, because that could be depressing. When you can't get up and do things for yourself, like you used to",0.028378928,0.0021869862,0.010141834,0.18794586,0.7324805,0.038865857
450,When we can't be bothered to go to the church. You know what you're feeling?,0.036461752,0.007408481,0.42128944,0.34136733,0.15636182,0.037111178
451,depression.,0.06258837,0.0018878251,0.021816103,0.22196294,0.68942374,0.0023210393
452,If the people at church found out where I am.,0.0063194428,0.004895644,0.010504384,0.15828258,0.046097837,0.7739001
453,Drugs.,0.016089516,0.018971402,0.057962433,0.32723144,0.32213098,0.25761423
454,Facilitator.,0.0042059785,0.0018400758,0.36378866,0.5587347,0.03583649,0.035594065
455,"I think the other one, I think as you get older, you lose your confidence.",0.032835454,0.0029762336,0.5771134,0.25236142,0.046290975,0.088422514
