,Tweet,Anger,Disgust,Fear,Joy,Sadness,Surprise,Trust,Anticipation
276,"all my children were brought up listening to Disco. I love Disco, but my grandchildren, then probably one they'll grow up, I don't probably think..., it's horrible music. I mean, some of the music my children like, I like, you know,.",0.16129243,0.02013326,0.07012263,0.1590117,0.08118019,0.09694543,0.3971051,0.014209261
277,"But you're not allowed to. Do you know what I mean? In the sense? Yeah, because you're older. Yeah, yeah. You're not allowed to like that music or you're not allowed to like these clothes, you know, why are you shopping in that shop buying those clothes? You should be down at Marks and Spencers? buying something suitable for your age.",0.30950254,0.034428656,0.025308369,0.004840228,0.03650183,0.05511543,0.5340784,0.00022454435
278,"Yeah, I think when I was young, the eldest was the boss and all that changed in that quite annoys me. Yeah, yeah, that is right. Yes.",0.054477002,0.004760236,0.06511214,0.073231705,0.0028853847,0.0010182745,0.7982889,0.00022638477
279,"That is interesting that you say that, you know, because as you get older, you find that the people who are telling you what to do at work, are actually quite a lot younger than you. And you're like, ummm! Laughs",0.0018431093,0.066460304,0.007204574,0.017630087,0.014245063,0.7657514,0.10745005,0.019415377
280,"Oh, yeah, you know, I even now I respect my mother, you know, if she says, you do this, you do it. Yeah. But now it's like. So it's just I mean, I know I'm only 61 year old, but it is like losing control. Yeah, yeah, yeah. The kids rule the roost, not the adults.",0.2727006,0.046331532,0.12510468,0.26416093,0.0068904334,0.075579636,0.20578834,0.0034438379
281,"I know, I know ..Laughs.",0.00884175,0.004888572,0.030392228,0.32483414,0.091537036,0.022272507,0.51155096,0.0056828125
282,"The other thing I find is I'm not good on technology. I'm not there at all. I don't just let it go. Yeah. And you're trying to ask your daughter, Tell me, why do you do it yourself? Try it yourself. Yeah. You know, that's it.",0.271009,0.029051488,0.12810686,0.10988778,0.09828385,0.121098265,0.23999901,0.0025637555
283,"That's that's another thing. It's a barrier. Yeah. I think to older people, it's a technology thing. I think it's sleeping us the airlines. Yeah. You know, banking is going to be online. All this sort of stuff now going to be everything. Yeah. And also the other thing you know, you can get done on the phone at a certain age, you know..",0.004449873,0.0013471398,0.047138512,0.2926354,0.0014887465,0.011461559,0.6413837,9.5085146e-05
284,"Rotten phone calls, you know, trying to get money out",0.09162601,0.021912143,0.07183344,0.27374446,0.25652593,0.12736107,0.09806259,0.05893434
285,"Oh, scammers?",0.05393281,0.013946193,0.15203376,0.09648019,0.030303,0.13942875,0.4969741,0.01690117
286,"Yes, scammers, that sort of things. So you don't understand that. I think that's enough environmental problem.",0.17836823,0.037143093,0.03277648,0.014165758,0.043815102,0.023549534,0.6687547,0.0014270855
287,"Because nobody properly talks to each other anymore, do they? That's always on the phone. Yeah. You know, so you can say nasty things to people that you don't see their feelings? Hmm. Face to face. So you could get all that as well. So that could terrify an old person, you know?",0.060824968,0.00045023637,0.043716718,0.23531549,0.27221957,0.13106345,0.21746673,0.03894285
288,"Yeah, I get the other thing, because I'm quite OK with technology. Yeah, I was in a coffee shop one day, it seems to spend an awful lot on coffee shops, and the app wasn't working. And I said to the go at the counter, Oh, I can't get my points. The app isn't working and she said you have to have the app and I'm like, I've got the app. Do you know how it works? My love and I'm like what? Why do you talk ...Of course it's just not working. And it was because she saw that I was older. My hair was grey. She immediately assumed, that I didn't know how to use the app. No, it's just not working. It's not that I don't know how to use it.",0.13521054,0.0067758765,0.17463933,0.014732872,0.332838,0.059120823,0.26251724,0.014165309
289,"Yeah, to me Hazel, you look really young, you know,.",0.0053357393,0.0038790868,0.01263211,0.21552314,0.03688091,0.2521281,0.4586342,0.014986738
290,"Oh, thank you.",0.0043986943,0.00113273,0.0032280448,0.22477254,0.00582941,0.72613287,0.030818013,0.0036876646
291,"But I've said that to you in the past,.",0.003403342,0.0017551347,0.056048248,0.02426085,0.024535257,0.038494755,0.8474268,0.0040756217
292,And maybe I was having a bad day. Laughs.,0.018398829,0.004020172,0.0046613296,0.6571244,0.1464427,0.14862025,0.015091988,0.0056403647
293,"Yes, she was, exactly. Really condescending. She was raising her voice. She was speaking very clearly ...",0.041008715,0.06425247,0.08293585,0.20356393,0.021854477,0.49000785,0.077518575,0.018858127
294,"I think I found it quite upsetting because it reminded me that I am to other people what I see is not what other people see. And there was this assumption that I might end up missing out on things or being treated in a different way because people have made a judgement about me. Just, you know, we've decided that you're an old person and you're not capable. So we're not going to even offer you this opportunity to do something.",0.006115844,2.6994625e-05,0.0015394634,0.006569846,0.0028799279,0.31854337,0.65787995,0.006444599
295,"When I get on the bus with a younger person, gets up, sit down, Idon't want to sit down and stand up here. Laugh.",0.013839681,0.0008411091,0.0058775516,0.8025314,0.024426809,0.025401473,0.08727982,0.039802115
296,"I still get up for an eldery person to give them my seat. But you see these people come and just sat there and an old lady over old man gets on and the won't move. Yeah, and there is me getting up.",0.054097854,0.008567176,0.044736028,0.74532145,0.014414383,0.03565482,0.09672607,0.00048222335
297,"But it's in the media, isn't it? If somebody either in the negative, they get attacked in the street or, you know, somebody does something. They run a marathon. If it's somebody under the age of 50, they just run a marathon and they just got mugged. Once you pass 50s, they deal, you know, 73 got mugged. Or, you know, amazing man. 81 run a marathon. It's like this whole thing in our culture.",0.030597158,0.07152524,0.13548185,0.04582644,0.0017474188,0.0022897911,0.70961523,0.0029168853
298,"Yeah, I've been mugged. It's not nice.",0.0012548434,0.00040133973,0.0010341881,0.0450627,0.0071561486,0.85610855,0.08543485,0.0035473697
299,"No I know I can imagine that, you know, people have this perception without really thinking about what people are like at certain age.",0.009595457,0.00092073047,0.113336824,0.17189139,0.01521838,0.0014573804,0.6870277,0.0005521215
300,That could not give confidence.,0.0003421167,2.5849666e-05,0.09523522,0.010350768,0.0005771846,0.0064784763,0.88071233,0.0062780404
301,"Exactly. And and then that makes you start thinking, do I need to be, you know, in a more supported environment? Am I safe? Do I want to go out? yeah.",0.0046805153,4.708056e-05,0.13257632,0.26081154,0.006275736,0.00319293,0.5921688,0.00024708972
302,"Yeah, very frightening!",0.0025670123,0.000911569,0.87784916,0.0694149,0.0035942881,0.015743343,0.023220232,0.0066995025
303,"Plymouth community homes are brilliant. Yes, they are. You know, you can't fault them, even though sometimes some certain people put them down. Mentioning no names Hazel, you probably know who I am talking about. But yeah, they are really good.",0.0041958895,0.37445718,0.040358096,0.001741082,0.0298481,0.05474676,0.49027303,0.004379871
304,"The person, the person who wants to know without asking? Because if you don't ask, you're not going to learn. Yeah, yeah. But if they don't know the people, they're not going to help you. Yeah. So it's down to the person or the family. Yeah.",0.16976263,0.008593988,0.017260661,0.37929556,0.03807608,0.2677877,0.102707624,0.016515758
305,"Yeah, I think because you get to when you first move in you get a booklet, all the dos, the don'ts, the waht's on. Yeah, I think that's really helpful. Yeah, but I reckon this lady didn't know she should have been told that because when I moved in then told me, well, when I went to look at the property then told me everything that I have to pay. Yeah. And what the payment was for. Yeah. So I can't understand why that lady wasn't told.",0.095103554,0.051711477,0.005092553,0.113199584,0.6037982,0.12751533,0.0034044997,0.0001747781
306,Yeah. So why would she sit in the cold?,0.04291798,0.036305,0.01851057,0.06510745,0.057919946,0.5788557,0.19788086,0.002502491
307,"yeah, yeah, because you're new to the place you're frightened. I suppose you'd get worried to ask other people, you don't know them. Yeah. And everything else. Yeah. You know,.",0.008818254,0.00036811715,0.120668225,0.202522,0.013007068,0.0028611566,0.6510478,0.00070732733
308,Why would she sit in the cold?,0.083018996,0.0332577,0.05126125,0.055050045,0.21473423,0.33003625,0.22493944,0.0077020745
309,"I thought had her cover over, but still not enough, because she had not wanted to come out with us either?",0.0123250205,0.002432904,0.015176314,0.04987327,0.38421938,0.21801572,0.23471577,0.08324163
310,"Yeah. You know, so her blood blood was low, but I don't know why.",0.13424176,0.017241463,0.053305615,0.031714566,0.56085664,0.100732416,0.07286247,0.029045096
311,People would they put the heating on. I can't understand why she wouldn't put the heating on.,0.22385974,0.091482855,0.062307343,0.008026125,0.26008454,0.027645987,0.32482117,0.0017722384
312,"No, because she thought she had to pay extra on top of it.",0.026921203,0.0045075756,0.010474278,0.27961737,0.056110073,0.45815608,0.16006735,0.00414606
313,"Oh, I see.",0.026455069,0.057055905,0.06043377,0.058666613,0.11588118,0.46768785,0.20301543,0.010804182
314,"She wasn't told the heating was included. She wasn't told, so she thought she had to pay extra on top to keep the place warm.",0.031879056,0.010496838,0.05595458,0.030734178,0.012261764,0.30511585,0.54518586,0.008371859
315,"And also maybe some more things where people are encouraged to mix through ages. Yeah, because, you know, some intergenerational stuff where we're and I don't mean that patronising thing where very young people come with a basket of food...",0.0012173381,4.9182116e-05,0.0011532464,0.0019686313,0.0011044032,0.058250777,0.9277698,0.00848665
316,"I love mixing with the elderly, even though I'm",0.010123655,0.0035314427,0.02709047,0.2095759,0.019895729,0.3869616,0.2928005,0.050020706
317,"yeah, but I think we should do things like lunch clubs that have a whole, you know, anybody is welcome to come, because I think once you start saying this is for you because you're a certain age and you go to this and you don't go to the that again just reinforces a lot of this kind of .",0.0242518,0.00085683,0.26620427,0.014859003,0.0026313232,0.00036879996,0.69071865,0.00010932836
318,Yeah. Absolutely.,0.03457007,0.009796035,0.019024387,0.36248747,0.040135846,0.36554936,0.15682119,0.011615635
319,"I think we are lucky ourselves for the generation we're in now, because 60, 20 years ago, would be the old age, wouldn't it? You know, we're talking about sixty looking after older people. Yeah, it seems weird, you know? Yeah, I'm scrapping at 60, all those years back. So we're lucky because we've got the infrastructure, the free national health and all sort of things which they wouldn't have, you know, so we are lucky that way, and that's why I think we're living longer. So there is more for us, yeah, than it was in the past. You know, there were care homes in those days",0.09692179,0.022731984,0.17460333,0.08214255,0.049870104,0.07737278,0.49289078,0.0034666862
320,"But th thing in the past, everything was, it's like, you know, this plastic pollution? Yeah. You know, you never got anything in plastic bags when I was young. Everything was in paper bags.",0.02037166,0.001523335,0.04552805,0.38984865,0.0649133,0.016056018,0.46138188,0.0003770943
321,"Yeah, I used to get grease proof paper to wrap your ham and then put it in a brown paper bag. Yeah. So now, more stuff I know, they're trying to stop that, but that was in my generation.",0.08687462,0.19148381,0.06249597,0.14763643,0.054486513,0.16749741,0.28683302,0.0026922373
322,"And that is definitely a physical barrier. Yeah, yeah. Plastic packaging on some fruits these days. When you're trying to pull it off, and it just won't go .",0.038215153,2.4779965e-05,0.09732121,0.10950229,0.4493196,0.15147683,0.14762713,0.006512999
323,"Especially with the arthritis in your hands, right?",0.018814389,0.008258059,0.043453272,0.17461973,0.016500514,0.16598074,0.5299342,0.042439073
324,"Yeah. Yeah, that's pretty funny. Put it back in paper bags please.",0.0051396713,0.002157585,0.0032049182,0.81086534,0.017070044,0.105232105,0.051332124,0.0049982336
325,"I wouldn't, I couldn't live without a telly.",0.003010807,0.0011460346,0.12793048,0.037994828,0.017343907,0.05630313,0.7538531,0.0024177409
326,"So when you say TV, do you mean like the regular channels or do you mean like things like Netflix, prime?",0.059199594,0.03579575,0.055131774,0.1047467,0.3535831,0.08568631,0.23701912,0.06883767
327,"It's a it's a noise. Yeah. Well, even if you're not really taking in, it's the noise in the background. I was talking,",0.02068034,0.004809438,0.052700054,0.056952056,0.015989829,0.21267574,0.6283254,0.007867138
328,"Yeah, my tell is on all the time. Yeah, watching it. That's just going on news just in the background.",0.003895343,0.0027529025,0.02093545,0.589997,0.04065987,0.20526949,0.10668107,0.029808896
329,"Oh, that's so funny.",0.0028394023,0.0013049615,0.009451614,0.119774334,0.019879282,0.7748176,0.06821666,0.0037161494
330,We've got staff. We've got staff. We can get in contact with.,0.012868104,0.001361059,0.052742943,0.4144325,0.015322578,0.025330378,0.43430495,0.0436375
331,"My children, Yeah, because obviously I haven't got that.",0.030869892,0.0023076325,0.027843846,0.24168923,0.15813202,0.15554179,0.38064376,0.0029718175
332,"I've got only one child in Plymouth, my other two are in London.",0.0051252255,0.00023315927,0.004320658,0.8747227,0.071429305,0.0061296886,0.03147147,0.006567785
333,"Yeah, I've got two daughters, so my daughters and I think when I get old, I'll have my granddaughters as well. So if my daughters can't do it my granddaughters will do it all of this,.",0.012540443,0.015861649,0.40406314,0.10956836,0.0021058868,0.0033969972,0.44828117,0.0041823704
334,"So, if Rob wasn't there, I'd have no one at all.",0.0017958876,0.0013286573,0.06683483,0.068457335,0.2779249,0.1335577,0.44818822,0.0019124893
335,You got me here.,0.0049679475,0.0005775569,0.008409139,0.033952173,0.010721514,0.10252404,0.8352652,0.003582422
336,"Yeah, I'll ring you up. I would say, Come Christine and help me.",0.0034941677,0.0031841928,0.009515908,0.007374522,0.016518878,0.15979512,0.7981638,0.001953409
337,"Yeah, as I said, where we are. Everybody keeps an eye out for everyone else so that simply not what we'd knock on the door. You know, so.",0.00018551934,3.3430028e-06,0.003937182,0.97198844,0.00037166997,0.00011336883,0.023399277,1.1958215e-06
338,"You know, some people don't want to make friends. Don't want to get on with the neighbours. Hmm. So but, where I live, all my friends, all in the 70s, most of them are",0.013681574,0.0019542824,0.036016956,0.411703,0.05441573,0.011547385,0.4659236,0.0047574695
339,Yeah. So you can really rely on the younger generation to look after us when we get older. Yeah. Yeah.,0.019498693,0.08730357,0.026117852,0.32684216,0.025196392,0.18306036,0.32789615,0.004084814
340,I know my children will be there for me. Yeah.,0.001049946,0.0004755442,0.0029726983,0.057870362,0.021761,0.21689272,0.6819689,0.017008817
341,"So have the people enjoyed doing the Zoom and message calls, you know, the video calls?",0.011022678,0.0030463787,0.10503033,0.48402545,0.028466806,0.24636623,0.0747287,0.047313437
342,Yeah. I did.,0.0058082375,0.003915124,0.009406317,0.14160027,0.066662244,0.3035983,0.4659699,0.0030396006
343,"Yes. Yeah, I do. Yeah, in a group like this, it's lovely.",0.005308593,0.001201113,0.001621273,0.2667439,0.012546299,0.56934756,0.13399531,0.009235925
344,Is that because you prefer face to face generally or because you find the technology aggravating?,0.32297742,0.024827084,0.030534936,0.18020965,0.06879566,0.064808816,0.2881422,0.019704225
345,"No, I I find it rude sometimes.",0.038562547,0.00585157,0.008751428,0.020703351,0.025219835,0.36129153,0.5383465,0.0012732353
346,"I just got a little while. My tablet like that, this little screen.",0.011988943,0.0007769513,0.010651326,0.81263494,0.03925553,0.08579234,0.029313944,0.009586006
347,"Because I found I actually really loved the first lockdown because there was so much online that I would never, ever have been able to access before. It was just like Aladdin's cave for me. Just being able to to go online and people were teaching things, giving away, you know, content with so much going on that you could get involved.",0.06231655,0.0121721355,0.10966269,0.42479584,0.027711542,0.05203898,0.30596137,0.0053409
348,"No, no, you wouldn't.",0.007290782,0.0051862,0.06559386,0.016471881,0.017654542,0.12804382,0.7576556,0.0021032884
349,"I did dance classes with people in Australia. Last week, I did a ballet class at the Royal Ballet School. You know, I never, ever. I take weekly lessons with a lady in London, and I'm just about to start taking weekly lessons with the guy in Washington.",0.071814306,0.0020937028,0.2035532,0.49348614,0.0038168144,0.006454082,0.2096814,0.009100344
350,"Ballet classes in Washington, D.C.",0.0043962295,0.00081309624,0.0097986795,0.89021534,0.021917744,0.03776521,0.02640568,0.008687998
351,"Yes, I have got a bar. Yeah, yeah, I've got a bar. But no, I don't have a mirror. I don't want a mirror.",0.02953236,0.006710383,0.34137735,0.026358755,0.12175142,0.054605853,0.41285998,0.006803905
352,"But we also we've got a social group with a group of dancers in Germany where they have the floods. Oh yeah, a couple of weeks ago in Koblenz. And so, you know, we were able to kind of check that those ladies were OK and give them a bit of support and encouraging them.",0.05481104,0.0008839406,0.07969007,0.5894835,0.05992339,0.005983817,0.20227115,0.0069530965
353,"Yeah. But when you get when you get older as well, your eyesight is not so good you could have cataracts or whatever. This order is going to be not good. So we need to hear people. Don't you to talk?",0.053695418,0.07459613,0.09176436,0.0004186957,0.00079613423,0.009109172,0.66518724,0.10443288
354,"But hopefully, medicine is advancing as much technologically wise as as everything else. Hopefully, by the time we have cataracts, it will be this afternoon having cataracts done and off you pop.",0.0002847083,8.04972e-06,0.14433533,0.17799032,0.0076997043,0.078242205,0.57981324,0.011626461
355,Hopefully.,0.013498708,0.0028295666,0.0749427,0.17955871,0.097746044,0.17025433,0.32771656,0.13345337
356,I will ever hopefully.,0.0021568537,0.0008166033,0.029101865,0.020750072,0.02420062,0.02223569,0.87998587,0.020752437
357,"Well, I hope I won't get what my mum's got, macular degeneration. She'll never be able to see again. No, she can see. But she had a cataracts off. That was really the won't take them off until they're deep. Yeah.",0.025580483,0.014771719,0.07962326,0.3549367,0.13484892,0.018969525,0.36624396,0.0050254315
358,"So I'm hoping to be like Steve Austin, the six Million Dollar Man. I'll just have them replaced.",0.0092576565,0.005901325,0.02592733,0.02116359,0.1262763,0.4639517,0.13721712,0.21030499
359,"She had a cataract off, and she can see close. Everything was black before she got this cataract  gone, off a few weeks ago, and she can see colours now. So I think she's it's still like fuzzy.",0.06933502,0.14682674,0.10690522,0.06788288,0.22970699,0.21972287,0.13572282,0.023897463
360,"That is a little bit of a worry. You know, will the National Health Service still be here? Yeah. Well, we're older, you know? You know, that's a that's a scary thing because I've I've only known the health service, you know, and I've, I've, you know, benefited.",0.0010407974,1.9274845e-05,0.44953772,0.07055097,0.0054882723,0.0032656007,0.46756944,0.0025279168
361,"My my sister's a carer, but she's up in Sunderland up in the Northeast. And obviously, I live here now, so I don't take her. But I speak to her most of the time and I speak to her every day. If I'm home but if I'm at my daughters, which is a lot. I spend half of my time at my daughter. But yeah, yeah, no, I'm not a carer. Yeah, it's like being a mother again.",0.15322444,0.0006447923,0.013765533,0.48874676,0.0013867144,0.17322315,0.15217833,0.016830277
362,"Yeah. You mentioned something earlier about dementia. Yeah. And saying that, you know, if you've got dementia again, all of this is going to go is going to go is going to go, you've lost. Yeah. That's what all of your social connections, because unfortunately, you know, mentally, you're not able to ...",0.0050362973,0.08614171,0.39685827,0.05903406,0.08357183,0.010264698,0.35865247,0.00044065304
363,"your memory is not that good either. So you could have to rely on somebody that's just said to be able to go online for banking and everything else. And if we can't go online, then we're in trouble, you know?",0.0026583064,0.00046692963,0.013651126,0.01892755,0.016592257,0.087854646,0.84275454,0.017094651
364,"Yes, family.",0.0063186744,0.0073254295,0.008164987,0.52504736,0.023190616,0.18529242,0.23987964,0.004780861
365,"Yeah, well, I've got my church family. So they would be called family.",0.013197574,0.0023063102,0.004939027,0.42512402,0.027600361,0.39712042,0.117578894,0.012133398
366,"Yes, firends, family. so I guess family in the widest sense. Yes.",0.0057496005,0.0035340737,0.0067228004,0.1874561,0.014149716,0.69794655,0.03830169,0.046139456
367,"Yes, because you can choose your friends. Yes, yes. Friends can become family.",0.002106719,0.00089131726,0.003375983,0.10876066,0.0015680118,0.014269465,0.86882865,0.00019916003
368,People you are most close to,0.0504979,0.012797938,0.14600359,0.020562401,0.09560541,0.026820026,0.64257145,0.005141294
369,"Yeah, I do. Laughs watching too much..",0.0057363124,0.0059128567,0.016224014,0.67887056,0.087451115,0.0569749,0.11993892,0.02889135
370,"Yeah, I find it fabulous. There is  these quizzes and all that sort of things, and it keeps working on. Yeah. And everything else. I think that's the physical aspect of it.",0.18404353,0.010508245,0.18483956,0.18569519,0.014684396,0.011463322,0.4074404,0.0013253834
371,"But like you said earlier, I think there's that sense of if you're in the house with no sound of any description or you feel lonely. Yeah, even if you've got the television on the radio or something, on the background, you don't notice the silence. You don't noticeit by yourself.",0.0025578935,0.0010492268,0.047578353,0.21496741,0.043638412,0.07023596,0.6196085,0.000364182
372,"And I keep talking about my mother, for she likes to how, even though she can't see it, she likes to have the quizzes on. Yeah, you know, she watches the chase. Yeah. And what's the one before that, Tipping point? Yeah. And then so she can answer the questions yes, it keeps up the mind active. Even though she can't see it, she can hear it.",0.404036,0.0044019516,0.017509567,0.27485666,0.02558996,0.030146979,0.24210118,0.001357714
373,"So we didn't really talk much about that kind of mental stimulation, did we? That is really important.",0.023394337,0.004544436,0.06389569,0.120460205,0.10988165,0.06679083,0.5739011,0.037131768
374,"Yeah, because that could be depressing. When you can't get up and do things for yourself, like you used to",0.028619574,0.002560805,0.010284209,0.20944315,0.6270866,0.046836875,0.06574187,0.009426936
375,depression.,0.061890006,0.001801608,0.023343775,0.23539819,0.65649086,0.0029505007,0.0132826045,0.0048424536
376,If the people at church found out where I am.,0.0031772791,0.0020863472,0.005508453,0.0840228,0.022633297,0.4394095,0.4274569,0.015705423
377,Facilitator.,0.004038094,0.0015983473,0.33628732,0.5041878,0.031569123,0.03789975,0.065872364,0.018547162
378,"I think the other one, I think as you get older, you lose your confidence.",0.0055021807,0.0004465954,0.103883944,0.04113096,0.007964071,0.017368848,0.8218767,0.001826712
