,Tweet,Anger,Disgust,Fear,Joy,Sadness,Surprise,Trust,Anticipation
291,And I think that's really difficult..,0.13854656,0.004841751,0.019331528,0.050350547,0.11169525,0.031554557,0.6375433,0.0061364733
292,Because it's tying as well.,0.020579163,0.004301215,0.020627303,0.46054322,0.054597836,0.18355072,0.24962443,0.0061761136
293,"You can go on birthday now, you can go away. You haven't got to worry about somebody looking after that more.",0.0004261253,8.624768e-05,0.0013650536,0.0022743128,0.00012150524,0.0038334422,0.99169517,0.00019815759
294,That's the problem I had when I moved to the Barbican.,0.06571568,0.0047852383,0.023926288,0.1198207,0.56688577,0.12050754,0.08269757,0.015661245
295,"Well, yeah. But yeah, they are too tying, I mean, because my mother's not well and it's hard. To get up there when you have to, but I've got good neighbours who look look after her.",0.0033624503,0.0001957289,0.07321124,0.41134968,0.005008154,0.0019684767,0.504754,0.00015030359
296,"Yeah, but I think again, pets may become more important when you can't go long distances you when maybe you're not travelling. So much and you know you're on your own for longer periods of time.",0.008301211,0.002480213,0.020922428,0.6332371,0.04164254,0.00061481853,0.29241255,0.00038914784
297,"I'm just waiting when Kirsty gets home, she's getting a dog, so I'll dog sit my grand-dog. Yeah, Liam's got born. But obviously he's up in Manchester.",0.007527173,0.0017507245,0.0008293989,0.06023164,0.010287788,0.8164174,0.0045971763,0.09835873
298,"Another one is stairs lift, because a lot of people live in two story house or whatever, so stair lift would be a physical adaptation. Would it be in the mobility, stairs lift? because it is mobile, to take you upstairs and bring you down.",0.010119357,0.0004118418,0.021161046,0.7596311,0.015087343,0.008795092,0.18145373,0.0033404964
299,"Yeah, it comes with adaptations.",0.0057817018,0.001542359,0.039507046,0.056818496,0.005336092,0.055047087,0.8219203,0.014046917
300,"It's a very broad categories, so...",0.005765759,0.0087964805,0.030845212,0.18749568,0.072114885,0.5725442,0.08869118,0.03374658
301,"But I'm thinking that pets are very important to people. Certainly would be, it would get more and more important.",0.0062013203,0.0011255832,0.04824777,0.018932668,0.025830688,0.03310415,0.8334315,0.03312634
302,"Yeah. And dogs, dogs and cats, they sense when you're unhappy, so",0.022329155,0.0051197587,0.008537225,0.6280791,0.1339391,0.14034456,0.051052053,0.010599002
303,"And a cat says I don't care. Yeah, you're unhappy, oh yeah, whatever.",0.07407328,0.0009066636,0.002583162,0.5128068,0.04884356,0.14790504,0.2084428,0.0044386922
304,Dogs are more reliant on the owners and cats are more dependent on us.,0.03506283,0.021032864,0.046493605,0.13643523,0.20147981,0.22848624,0.284935,0.046074413
305,"And I suppose if you have something like a dog, as long as you don't have a massive great big dog, then that feeds into the exercise, you've got a rason to go out to push yourself to exercise.",0.0053248336,0.00022552664,0.060057797,0.4321892,0.0015493177,0.002381751,0.49823198,3.9617942e-05
306,"Yeah, that's right. Spaces, parks. Yeah, yeah. Lots of well-being, isn't it?",0.0061107343,0.0002012739,0.032102644,0.72125065,0.01732737,0.048613608,0.16634299,0.008050715
307,"Yeah. Well, I live on the Barbican, so I've got everything there, green space, the sea, rubbish, too, Yeah, seagulls. Laughs",0.047961205,0.015273157,0.048222307,0.5745313,0.09363391,0.056006353,0.11413539,0.05023634
308,"no. It's nice down there, isn't it?",0.009618429,0.003453854,0.026402785,0.07741551,0.06360956,0.3785827,0.43324137,0.0076758023
309,"The other thing is, I find supermarkets don't cater of single people. So you have to buy big, don't you? I don't need to buy big tins, I want small tins. So tomatoes and things like that. So it's not necessarily catered for single people.",0.02566757,0.0067577544,0.0045961863,0.1571113,0.004575845,0.013051776,0.7881148,0.0001248076
310,"Yeah, you can. You can buy small tins, but sometimes it's cheaper to buy a big tin, though.",0.013120719,0.00336688,0.014186569,0.06385226,0.020625653,0.09780381,0.78241664,0.0046274737
311,"But if you go to somewhere, like if you go on holiday and you, you go to a restaurant and it's just you. Yeah, it's a very uncomfortable experience to sit in a coffee shop by yourself. Yeah. To sit in a restaurant. Oh yes. But I think it would be much know. I know some restaurants tried this. This is a table where somebody might come and say, I can't remember the expression, but somebody might come and sit and chat. And so I'm.",0.087794885,0.008802636,0.3134479,0.09507586,0.07441912,0.07109941,0.34669498,0.0026652338
312,Is it a shared table  or something like that? I don't know.,0.005696999,0.000894639,0.0235868,0.0979078,0.045571275,0.473188,0.26474983,0.08840465
313,"Yeah, it was a scheme and there was a notice on the table and it said something like this is a community coffee table and somebody might just come. And if you sit here, be prepared. Somebody else might come and sit here with you to chat. And I think there needs to be more of that kind of thing because if you don't get to see anybody, and you think well, I'll go out for a cup of coffee. You then feel like a good drinking go or I've got to pretend that I'm reading something because I'm",0.016886208,0.0025239598,0.046429235,0.01335637,0.03713315,0.046514217,0.83649135,0.0006654909
314,"The times I had to go and get something to eat, it's like.... so it would be nice just to",0.048810154,0.0034486079,0.0136296395,0.05312559,0.64096683,0.05544409,0.07790256,0.106672525
315,"Especially again, if it's difficult to cook at home for yourself, you don't feel like it to be able to go to places where you didn't. You didn't have this feeling that everybody was going, Oh no, no. Oh dear, on our own.",0.02628189,0.013792444,0.057677075,0.2583425,0.032150015,0.018664425,0.58880657,0.0042850785
316,"Also, I think as you get older, it's harder to make friends. Yes. Yeah, because your old friends, you know, might moved away or they passed away. Yeah, and all that sort of things. So, yeah, well, to make new friends, it's quite hard.",0.0017404569,0.012690231,0.07227737,0.014330204,0.13430768,0.047170583,0.7154762,0.0020072446
317,"You know, I left my home, my family, my friends, over 30 years ago and when me and my ex-husband split up and moved to Plymouth and. Because my daughter was here, obviously, my eldest daughter was here already. And, um, yeah, I find it really, really hard. I was in my forties when I moved into Plymouth, and I did find it really, really hard considering I had a lot of friends in the army environment. It was just like a big family. And so I left home, moved to that. All my friends are in Sutherland, my best friends, the people I grew up with, family also.",0.010098148,0.011360011,0.025611345,0.040369324,0.049835984,0.010436707,0.851968,0.000320486
318,"I think also if you lose a partner, with a divorce or they die, then you often lose half of your friends with that, you know, because.",0.04397069,0.00081588415,0.08334515,0.02429024,0.002639638,4.543728e-05,0.8448864,6.562249e-06
319,You lose half of the family.,0.07534671,0.026788803,0.03415167,0.17043547,0.12772529,0.061961845,0.50137335,0.002216844
320,"Yeah. You know, you might as a couple. Yeah, their family. Yeah, you have their friends as well. Yeah. And that person isn't there for whatever reason. You suddenly just what? It might include things like grandchildren and things.",0.11583673,0.010985305,0.03687814,0.06511294,0.016339874,0.5065241,0.24607007,0.0022528481
321,"Yeah, yeah. My, you know, his for his family were very supportive of me. We were really, really close. But now, like the kids have got their own kids. So basically all I see is, well, I've got friends. Hazel's my friend. Yeah. Not that you've seen much of each other. I haven't. I've got my family. But sometimes it's just nice to.",0.0017585946,0.013346093,0.12295572,0.005997794,0.094507866,0.21256515,0.54025733,0.008611476
322,"I was going to say often it's we compared to China you know, where the culture is different, where the elderly are more respected. I mean, we don't live in the same house. Yeah, there is more social connections. Well, in Britain, we've lost a lot of that in the last century, I think.",0.027252337,0.00019505373,0.06754397,0.77956825,0.009309794,0.012498209,0.10333237,0.00029999635
323,"Yeah, because of the care home system as well.",0.00618586,0.0013675621,0.007056932,0.5204309,0.009303485,0.24767254,0.20543452,0.0025481752
324,"Yeah, I do see my family there. They would be there for me to drop of the heart if I needed them, but I need them to meet me. Yeah.",0.003225968,0.0014703113,0.027764097,0.15346901,0.05152011,0.36461702,0.38863465,0.009298832
325,"So, I don't have any family left living. So, it's me, that's the end. But I think there's a lot of prejudice about older people. You know, there's a lot of assumptions about older people about, you know, for example, if I'm putting on an activity and somebody saying I'll put some music on and they say we can find some war songs and I'm like, How old do you think these people are?",0.23230603,0.11480863,0.18557535,0.08656144,0.07460727,0.114547886,0.15769354,0.033899866
326,"Oh, you know, yeah. Laughs. They were probably in the teens listening to this stuff in the sixties. Yeah, yeah. There's this idea that once you hit 50, you know you want to talk about the war. You want to, you knind of...",0.0020172906,3.2973458e-05,0.08486016,0.8378807,0.0057116156,0.0011417035,0.065355964,0.0029995947
327,mention Elvis Presley. You say ...Laughs,0.010916937,0.0033512516,0.052638948,0.70777655,0.039423097,0.07704429,0.09526639,0.0135825155
328,"you know,and because you've hit a certain age certainly, physically you've deteriorated, mentally  you've deteriorated, and",0.070751846,0.030167896,0.17097856,0.11978768,0.03982442,0.024407176,0.5359091,0.0081732785
329,"all my children were brought up listening to Disco. I love Disco, but my grandchildren, then probably one they'll grow up, I don't probably think..., it's horrible music. I mean, some of the music my children like, I like, you know,.",0.16129243,0.02013326,0.07012263,0.1590117,0.08118019,0.09694543,0.3971051,0.014209261
330,"But you're not allowed to. Do you know what I mean? In the sense? Yeah, because you're older. Yeah, yeah. You're not allowed to like that music or you're not allowed to like these clothes, you know, why are you shopping in that shop buying those clothes? You should be down at Marks and Spencers? buying something suitable for your age.",0.30950254,0.034428656,0.025308369,0.004840228,0.03650183,0.05511543,0.5340784,0.00022454435
331,"It's kind of interesting stuff, you know, you just got to try  once you're older, you know, like, you know, well, maybe somebody younger. Yeah. So maybe not so valued.",0.03240586,0.001933288,0.23984301,0.3335867,0.069324754,0.026463147,0.2816279,0.014815367
332,"Yeah, I think when I was young, the eldest was the boss and all that changed in that quite annoys me. Yeah, yeah, that is right. Yes.",0.054477002,0.004760236,0.06511214,0.073231705,0.0028853847,0.0010182745,0.7982889,0.00022638477
333,"That is interesting that you say that, you know, because as you get older, you find that the people who are telling you what to do at work, are actually quite a lot younger than you. And you're like, ummm! Laughs",0.0018431093,0.066460304,0.007204574,0.017630087,0.014245063,0.7657514,0.10745005,0.019415377
334,"Oh, yeah, you know, I even now I respect my mother, you know, if she says, you do this, you do it. Yeah. But now it's like. So it's just I mean, I know I'm only 61 year old, but it is like losing control. Yeah, yeah, yeah. The kids rule the roost, not the adults.",0.2727006,0.046331532,0.12510468,0.26416093,0.0068904334,0.075579636,0.20578834,0.0034438379
335,You need to put your foot down.,0.06969126,0.019655995,0.034649756,0.0031762253,0.012707373,0.03954523,0.8144284,0.0061457925
336,"I know, I know ..Laughs.",0.00884175,0.004888572,0.030392228,0.32483414,0.091537036,0.022272507,0.51155096,0.0056828125
337,"The other thing I find is I'm not good on technology. I'm not there at all. I don't just let it go. Yeah. And you're trying to ask your daughter, Tell me, why do you do it yourself? Try it yourself. Yeah. You know, that's it.",0.271009,0.029051488,0.12810686,0.10988778,0.09828385,0.121098265,0.23999901,0.0025637555
338,"That's that's another thing. It's a barrier. Yeah. I think to older people, it's a technology thing. I think it's sleeping us the airlines. Yeah. You know, banking is going to be online. All this sort of stuff now going to be everything. Yeah. And also the other thing you know, you can get done on the phone at a certain age, you know..",0.004449873,0.0013471398,0.047138512,0.2926354,0.0014887465,0.011461559,0.6413837,9.5085146e-05
339,"Rotten phone calls, you know, trying to get money out",0.09162601,0.021912143,0.07183344,0.27374446,0.25652593,0.12736107,0.09806259,0.05893434
340,"Oh, scammers?",0.05393281,0.013946193,0.15203376,0.09648019,0.030303,0.13942875,0.4969741,0.01690117
341,"Yes, scammers, that sort of things. So you don't understand that. I think that's enough environmental problem.",0.17836824,0.03714302,0.032776445,0.014165759,0.043815147,0.023549534,0.66875476,0.0014270842
342,"Because it's a big social thing with Facebook and stuff now. Yeah, yeah.",0.0047467444,0.0035540897,0.00501229,0.24862272,0.0178658,0.6114345,0.09834135,0.0104224775
343,"Because nobody properly talks to each other anymore, do they? That's always on the phone. Yeah. You know, so you can say nasty things to people that you don't see their feelings? Hmm. Face to face. So you could get all that as well. So that could terrify an old person, you know?",0.060824744,0.0004502364,0.0437167,0.23531562,0.27221948,0.13106358,0.21746676,0.03894289
344,"Yeah, I get the other thing, because I'm quite OK with technology. Yeah, I was in a coffee shop one day, it seems to spend an awful lot on coffee shops, and the app wasn't working. And I said to the go at the counter, Oh, I can't get my points. The app isn't working and she said you have to have the app and I'm like, I've got the app. Do you know how it works? My love and I'm like what? Why do you talk ...Of course it's just not working. And it was because she saw that I was older. My hair was grey. She immediately assumed, that I didn't know how to use the app. No, it's just not working. It's not that I don't know how to use it.",0.13521054,0.0067758765,0.17463933,0.014732872,0.332838,0.059120823,0.26251724,0.014165309
345,"Yeah, to me Hazel, you look really young, you know,.",0.0053357393,0.0038790868,0.01263211,0.21552314,0.03688091,0.2521281,0.4586342,0.014986738
346,"Oh, thank you.",0.0043986943,0.00113273,0.0032280448,0.22477254,0.00582941,0.72613287,0.030818013,0.0036876646
347,"But I've said that to you in the past,.",0.003403342,0.0017551347,0.056048248,0.02426085,0.024535257,0.038494755,0.8474268,0.0040756217
348,And maybe I was having a bad day. Laughs.,0.018398829,0.004020172,0.0046613296,0.6571244,0.1464427,0.14862025,0.015091988,0.0056403647
349,"Yes, she was, exactly. Really condescending. She was raising her voice. She was speaking very clearly ...",0.041008715,0.06425247,0.08293585,0.20356393,0.021854477,0.49000785,0.077518575,0.018858127
350,"I think I found it quite upsetting because it reminded me that I am to other people what I see is not what other people see. And there was this assumption that I might end up missing out on things or being treated in a different way because people have made a judgement about me. Just, you know, we've decided that you're an old person and you're not capable. So we're not going to even offer you this opportunity to do something.",0.0061158417,2.6994589e-05,0.0015394664,0.0065698465,0.0028799255,0.3185436,0.6578797,0.006444596
351,"When I get on the bus with a younger person, gets up, sit down, Idon't want to sit down and stand up here. Laugh.",0.01383969,0.0008411104,0.005877561,0.8025312,0.024426827,0.025401503,0.08727996,0.039802145
352,"I still get up for an eldery person to give them my seat. But you see these people come and just sat there and an old lady over old man gets on and the won't move. Yeah, and there is me getting up.",0.054097854,0.008567176,0.044736028,0.74532145,0.014414383,0.03565482,0.09672607,0.00048222335
353,"But it's in the media, isn't it? If somebody either in the negative, they get attacked in the street or, you know, somebody does something. They run a marathon. If it's somebody under the age of 50, they just run a marathon and they just got mugged. Once you pass 50s, they deal, you know, 73 got mugged. Or, you know, amazing man. 81 run a marathon. It's like this whole thing in our culture.",0.030597158,0.07152524,0.13548185,0.04582644,0.0017474188,0.0022897911,0.70961523,0.0029168853
354,"Yeah, I've been mugged. It's not nice.",0.0012548434,0.00040133973,0.0010341881,0.0450627,0.0071561486,0.85610855,0.08543485,0.0035473697
355,"No I know I can imagine that, you know, people have this perception without really thinking about what people are like at certain age.",0.009595457,0.00092073047,0.113336824,0.17189139,0.01521838,0.0014573804,0.6870277,0.0005521215
356,That could not give confidence.,0.0003421167,2.5849666e-05,0.09523522,0.010350768,0.0005771846,0.0064784763,0.88071233,0.0062780404
357,"Exactly. And and then that makes you start thinking, do I need to be, you know, in a more supported environment? Am I safe? Do I want to go out? yeah.",0.0046805153,4.708056e-05,0.13257632,0.26081154,0.006275736,0.00319293,0.5921688,0.00024708972
358,"Yeah, very frightening!",0.0025670123,0.000911569,0.87784916,0.0694149,0.0035942881,0.015743343,0.023220232,0.0066995025
359,"Plymouth community homes are brilliant. Yes, they are. You know, you can't fault them, even though sometimes some certain people put them down. Mentioning no names Hazel, you probably know who I am talking about. But yeah, they are really good.",0.0041958895,0.37445718,0.040358096,0.001741082,0.0298481,0.05474676,0.49027303,0.004379871
360,"The person, the person who wants to know without asking? Because if you don't ask, you're not going to learn. Yeah, yeah. But if they don't know the people, they're not going to help you. Yeah. So it's down to the person or the family. Yeah.",0.16976263,0.008593988,0.017260661,0.37929556,0.03807608,0.2677877,0.102707624,0.016515758
361,"Yeah, I think because you get to when you first move in you get a booklet, all the dos, the don'ts, the waht's on. Yeah, I think that's really helpful. Yeah, but I reckon this lady didn't know she should have been told that because when I moved in then told me, well, when I went to look at the property then told me everything that I have to pay. Yeah. And what the payment was for. Yeah. So I can't understand why that lady wasn't told.",0.095103554,0.051711477,0.005092553,0.113199584,0.6037982,0.12751533,0.0034044997,0.0001747781
362,Yeah. So why would she sit in the cold?,0.04291798,0.036305,0.01851057,0.06510745,0.057919946,0.5788557,0.19788086,0.002502491
363,"Unless she missed it, you know, because you are told so many things anyway and you can't remember everything.",0.031185962,0.006183091,0.08002759,0.085861646,0.09376404,0.07154878,0.627107,0.0043218564
364,"yeah, yeah, because you're new to the place you're frightened. I suppose you'd get worried to ask other people, you don't know them. Yeah. And everything else. Yeah. You know,.",0.008818254,0.00036811715,0.120668225,0.202522,0.013007068,0.0028611566,0.6510478,0.00070732733
365,Why would she sit in the cold?,0.083018996,0.0332577,0.05126125,0.055050045,0.21473423,0.33003625,0.22493944,0.0077020745
366,"I thought had her cover over, but still not enough, because she had not wanted to come out with us either?",0.0123250205,0.002432904,0.015176314,0.04987327,0.38421938,0.21801572,0.23471577,0.08324163
367,"Yeah. You know, so her blood blood was low, but I don't know why.",0.13424176,0.017241463,0.053305615,0.031714566,0.56085664,0.100732416,0.07286247,0.029045096
368,People would they put the heating on. I can't understand why she wouldn't put the heating on.,0.22385974,0.091482855,0.062307343,0.008026125,0.26008454,0.027645987,0.32482117,0.0017722384
369,"No, because she thought she had to pay extra on top of it.",0.026921203,0.0045075756,0.010474278,0.27961737,0.056110073,0.45815608,0.16006735,0.00414606
370,"Oh, I see.",0.026455069,0.057055905,0.06043377,0.058666613,0.11588118,0.46768785,0.20301543,0.010804182
371,"She wasn't told the heating was included. She wasn't told, so she thought she had to pay extra on top to keep the place warm.",0.031879056,0.010496838,0.05595458,0.030734178,0.012261764,0.30511585,0.54518586,0.008371859
372,"I'm thinking about social groups as well as clubs, and there is like something holding people back like all that's not for me. Oh, that's not my kind of thing. Well, in fact, if you were to go along with it, make new friends and probably have a laugh. Yeah, and it would be generally, good, good for them. So I think people should be encouraged to do more.",0.012254247,0.043884795,0.11061822,0.740615,0.008724068,0.01626275,0.0613147,0.0063262363
373,"And also maybe some more things where people are encouraged to mix through ages. Yeah, because, you know, some intergenerational stuff where we're and I don't mean that patronising thing where very young people come with a basket of food...",0.0012173381,4.9182116e-05,0.0011532464,0.0019686313,0.0011044032,0.058250777,0.9277698,0.00848665
374,"I love mixing with the elderly, even though I'm",0.010123655,0.0035314427,0.02709047,0.2095759,0.019895729,0.3869616,0.2928005,0.050020706
375,"yeah, but I think we should do things like lunch clubs that have a whole, you know, anybody is welcome to come, because I think once you start saying this is for you because you're a certain age and you go to this and you don't go to the that again just reinforces a lot of this kind of .",0.0242518,0.00085683,0.26620427,0.014859003,0.0026313232,0.00036879996,0.69071865,0.00010932836
376,"It is creating the family, I suppose, isn't it?",0.0247996,0.0039908043,0.07163875,0.080465734,0.08647017,0.095473886,0.62440795,0.012753096
377,Yeah. Absolutely.,0.034570057,0.0097960355,0.019024387,0.36248767,0.040135846,0.3655492,0.15682115,0.011615641
378,"I think we are lucky ourselves for the generation we're in now, because 60, 20 years ago, would be the old age, wouldn't it? You know, we're talking about sixty looking after older people. Yeah, it seems weird, you know? Yeah, I'm scrapping at 60, all those years back. So we're lucky because we've got the infrastructure, the free national health and all sort of things which they wouldn't have, you know, so we are lucky that way, and that's why I think we're living longer. So there is more for us, yeah, than it was in the past. You know, there were care homes in those days",0.096921764,0.022731988,0.1746034,0.08214261,0.049870092,0.0773728,0.49289066,0.003466687
379,"But th thing in the past, everything was, it's like, you know, this plastic pollution? Yeah. You know, you never got anything in plastic bags when I was young. Everything was in paper bags.",0.02037166,0.001523335,0.04552805,0.38984865,0.0649133,0.016056018,0.46138188,0.0003770943
380,"Yeah, I used to get grease proof paper to wrap your ham and then put it in a brown paper bag. Yeah. So now, more stuff I know, they're trying to stop that, but that was in my generation.",0.08687462,0.19148381,0.06249597,0.14763643,0.054486513,0.16749741,0.28683302,0.0026922373
381,"And that is definitely a physical barrier. Yeah, yeah. Plastic packaging on some fruits these days. When you're trying to pull it off, and it just won't go .",0.038215153,2.4779965e-05,0.09732121,0.10950229,0.4493196,0.15147683,0.14762713,0.006512999
382,"Especially with the arthritis in your hands, right?",0.01881436,0.008258066,0.043453276,0.17461982,0.0165005,0.1659809,0.5299339,0.04243913
383,"Yeah. Yeah, that's pretty funny. Put it back in paper bags please.",0.005139669,0.002157585,0.003204917,0.81086534,0.01707004,0.10523208,0.051332112,0.0049982364
384,Like the TV is a big social friend for people as well.,0.010890034,0.013093501,0.010634871,0.06295006,0.014379787,0.18025659,0.7058866,0.0019085502
385,"I wouldn't, I couldn't live without a telly.",0.003010807,0.0011460346,0.12793048,0.037994828,0.017343907,0.05630313,0.7538531,0.0024177409
386,"So when you say TV, do you mean like the regular channels or do you mean like things like Netflix, prime?",0.059199594,0.03579575,0.055131774,0.1047467,0.3535831,0.08568631,0.23701912,0.06883767
387,"Whatever people can access, I guess. Yeah, but it's like a friend in the corner, isn't it? yeah. Keep it coming.",0.018547656,0.0019803257,0.010541219,0.012171241,0.009730453,0.032230344,0.91158694,0.0032118473
388,"It's a it's a noise. Yeah. Well, even if you're not really taking in, it's the noise in the background. I was talking,",0.02068034,0.004809438,0.052700054,0.056952056,0.015989829,0.21267574,0.6283254,0.007867138
389,"Yeah, my tell is on all the time. Yeah, watching it. That's just going on news just in the background.",0.003895343,0.0027529025,0.02093545,0.589997,0.04065987,0.20526949,0.10668107,0.029808896
390,What was that Gogglebox?,0.033147305,0.028522432,0.06878888,0.02903981,0.047749124,0.4226777,0.35414374,0.015930997
391,"Oh, that's so funny.",0.0028394023,0.0013049615,0.009451614,0.119774334,0.019879282,0.7748176,0.06821666,0.0037161494
392,"When I watch someone, I feel as if I'm there with them, in the chats as it were, so it's like, Oh, they're my friends. So it's kind of like a social contact in a way. Yeah, it's weird.",0.18256234,0.1671411,0.28650028,0.21166578,0.054367587,0.057899624,0.03602528,0.0038380313
393,We've got staff. We've got staff. We can get in contact with.,0.012868104,0.001361059,0.052742943,0.4144325,0.015322578,0.025330378,0.43430495,0.0436375
394,"My children, Yeah, because obviously I haven't got that.",0.030869892,0.0023076325,0.027843846,0.24168923,0.15813202,0.15554179,0.38064376,0.0029718175
395,"I've got only one child in Plymouth, my other two are in London.",0.0051252255,0.00023315927,0.004320658,0.8747227,0.071429305,0.0061296886,0.03147147,0.006567785
396,"Yeah, I've got two daughters, so my daughters and I think when I get old, I'll have my granddaughters as well. So if my daughters can't do it my granddaughters will do it all of this,.",0.012540443,0.015861649,0.40406314,0.10956836,0.0021058868,0.0033969972,0.44828117,0.0041823704
397,"So, if Rob wasn't there, I'd have no one at all.",0.0017958876,0.0013286573,0.06683483,0.068457335,0.2779249,0.1335577,0.44818822,0.0019124893
398,You got me here.,0.0049679475,0.0005775569,0.008409139,0.033952173,0.010721514,0.10252404,0.8352652,0.003582422
399,"Yeah, I'll ring you up. I would say, Come Christine and help me.",0.0034941677,0.0031841928,0.009515908,0.007374522,0.016518878,0.15979512,0.7981638,0.001953409
400,"Yeah, as I said, where we are. Everybody keeps an eye out for everyone else so that simply not what we'd knock on the door. You know, so.",0.00018551934,3.3430028e-06,0.003937182,0.97198844,0.00037166997,0.00011336883,0.023399277,1.1958215e-06
401,"You know, some people don't want to make friends. Don't want to get on with the neighbours. Hmm. So but, where I live, all my friends, all in the 70s, most of them are",0.013681574,0.0019542824,0.036016956,0.411703,0.05441573,0.011547385,0.4659236,0.0047574695
402,Yeah. So you can really rely on the younger generation to look after us when we get older. Yeah. Yeah.,0.019498693,0.08730357,0.026117852,0.32684216,0.025196392,0.18306036,0.32789615,0.004084814
403,I know my children will be there for me. Yeah.,0.001049946,0.0004755442,0.0029726983,0.057870362,0.021761,0.21689272,0.6819689,0.017008817
404,"So have the people enjoyed doing the Zoom and message calls, you know, the video calls?",0.011022678,0.0030463787,0.10503033,0.48402545,0.028466806,0.24636623,0.0747287,0.047313437
405,Yeah. I did.,0.0058082375,0.003915124,0.009406317,0.14160027,0.066662244,0.3035983,0.4659699,0.0030396006
406,I prefer face to face.,0.099241,0.018188894,0.48619705,0.04725592,0.039084807,0.13192727,0.16822283,0.009882215
407,"Yes. Yeah, I do. Yeah, in a group like this, it's lovely.",0.005308593,0.001201113,0.001621273,0.2667439,0.012546299,0.56934756,0.13399531,0.009235925
408,Is that because you prefer face to face generally or because you find the technology aggravating?,0.32297742,0.024827084,0.030534936,0.18020965,0.06879566,0.064808816,0.2881422,0.019704225
409,"No, I I find it rude sometimes.",0.038562547,0.00585157,0.008751428,0.020703351,0.025219835,0.36129153,0.5383465,0.0012732353
410,"Hmm. I don't know, the interaction isn't as fluid. Yeah, no.",0.0073657017,0.00435006,0.022471294,0.021021774,0.03315057,0.76531386,0.14043261,0.0058941236
411,"I just got a little while. My tablet like that, this little screen.",0.011988943,0.0007769513,0.010651326,0.81263494,0.03925553,0.08579234,0.029313944,0.009586006
412,I don't mind it.,0.009666424,0.0014555012,0.11112608,0.028526522,0.018274184,0.07141407,0.7541582,0.0053790445
413,"Because I found I actually really loved the first lockdown because there was so much online that I would never, ever have been able to access before. It was just like Aladdin's cave for me. Just being able to to go online and people were teaching things, giving away, you know, content with so much going on that you could get involved.",0.06231655,0.0121721355,0.10966269,0.42479584,0.027711542,0.05203898,0.30596137,0.0053409
414,"Well, I got some Facebook. I've never would have otherwise.",0.0013842713,0.0009815803,0.0030473566,0.016944513,0.021191549,0.9369893,0.017130915,0.0023305141
415,"No, no, you wouldn't.",0.007290782,0.0051862,0.06559386,0.016471881,0.017654542,0.12804382,0.7576556,0.0021032884
416,"Because I'm a bit phobic of technology,",0.0015339655,0.00067315006,0.97490376,0.00062591786,0.0011612293,0.0027608853,0.01395317,0.0043879077
417,"I did dance classes with people in Australia. Last week, I did a ballet class at the Royal Ballet School. You know, I never, ever. I take weekly lessons with a lady in London, and I'm just about to start taking weekly lessons with the guy in Washington.",0.071814306,0.0020937028,0.2035532,0.49348614,0.0038168144,0.006454082,0.2096814,0.009100344
418,What's the topic?,0.040946186,0.013576051,0.0849653,0.033379585,0.04393859,0.3689645,0.29812816,0.11610161
419,"Ballet classes in Washington, D.C.",0.0043962253,0.0008130963,0.009798689,0.8902154,0.021917732,0.03776521,0.026405668,0.008687998
420,Have you got a bar?,0.008018941,0.0011446289,0.02909673,0.094589874,0.018718893,0.29326797,0.547893,0.007269999
421,"Yes, I have got a bar. Yeah, yeah, I've got a bar. But no, I don't have a mirror. I don't want a mirror.",0.029532325,0.006710372,0.34137714,0.026358763,0.12175152,0.0546059,0.4128601,0.00680391
422,"But we also we've got a social group with a group of dancers in Germany where they have the floods. Oh yeah, a couple of weeks ago in Koblenz. And so, you know, we were able to kind of check that those ladies were OK and give them a bit of support and encouraging them.",0.05481104,0.0008839406,0.07969007,0.5894835,0.05992339,0.005983817,0.20227115,0.0069530965
423,"Yeah. But when you get when you get older as well, your eyesight is not so good you could have cataracts or whatever. This order is going to be not good. So we need to hear people. Don't you to talk?",0.053695418,0.07459613,0.09176436,0.0004186957,0.00079613423,0.009109172,0.66518724,0.10443288
424,"But hopefully, medicine is advancing as much technologically wise as as everything else. Hopefully, by the time we have cataracts, it will be this afternoon having cataracts done and off you pop.",0.0002847083,8.04972e-06,0.14433533,0.17799032,0.0076997043,0.078242205,0.57981324,0.011626461
425,Hopefully.,0.013498708,0.0028295666,0.0749427,0.17955871,0.097746044,0.17025433,0.32771656,0.13345337
426,I will ever hopefully.,0.0021568537,0.0008166033,0.029101865,0.020750072,0.02420062,0.02223569,0.87998587,0.020752437
427,"Well, I hope I won't get what my mum's got, macular degeneration. She'll never be able to see again. No, she can see. But she had a cataracts off. That was really the won't take them off until they're deep. Yeah.",0.025580483,0.014771719,0.07962326,0.3549367,0.13484892,0.018969525,0.36624396,0.0050254315
428,"So I'm hoping to be like Steve Austin, the six Million Dollar Man. I'll just have them replaced.",0.0092576565,0.005901325,0.02592733,0.02116359,0.1262763,0.4639517,0.13721712,0.21030499
429,"She had a cataract off, and she can see close. Everything was black before she got this cataract  gone, off a few weeks ago, and she can see colours now. So I think she's it's still like fuzzy.",0.06933502,0.14682674,0.10690522,0.06788288,0.22970699,0.21972287,0.13572282,0.023897463
