,Tweet,Anger,Depression,Fatigue,Vigour,Tension,Confusion
309,"I thought had her cover over, but still not enough, because she had not wanted to come out with us either?",0.24440314,0.5376872,0.0026726795,0.00042614722,0.044040184,0.17077066
310,"Yeah. You know, so her blood blood was low, but I don't know why.",0.06777944,0.16180551,0.005405443,0.0007417108,0.02719154,0.73707634
311,People would they put the heating on. I can't understand why she wouldn't put the heating on.,0.1299203,0.07515024,0.00025666473,1.0314166e-05,0.00031003228,0.7943524
312,"No, because she thought she had to pay extra on top of it.",0.5309756,0.38731143,0.027127117,0.002465884,0.012107563,0.040012445
313,"Oh, I see.",0.22835879,0.5551048,0.008364879,0.006806736,0.0121879,0.18917692
314,"She wasn't told the heating was included. She wasn't told, so she thought she had to pay extra on top to keep the place warm.",0.20334545,0.32965517,0.00343948,0.0020638127,0.014252306,0.44724378
315,"And also maybe some more things where people are encouraged to mix through ages. Yeah, because, you know, some intergenerational stuff where we're and I don't mean that patronising thing where very young people come with a basket of food...",0.02865528,0.96945983,2.8510516e-07,5.5797006e-10,0.00029737529,0.0015872006
316,"I love mixing with the elderly, even though I'm",0.08069921,0.20095679,0.30832538,0.11416927,0.04428569,0.25156364
317,"yeah, but I think we should do things like lunch clubs that have a whole, you know, anybody is welcome to come, because I think once you start saying this is for you because you're a certain age and you go to this and you don't go to the that again just reinforces a lot of this kind of .",0.3019898,0.30489314,4.06132e-06,1.0325387e-09,1.0390049e-05,0.39310265
318,Yeah. Absolutely.,0.58987087,0.2177705,0.11868782,0.003899466,0.028899895,0.040871456
319,"I think we are lucky ourselves for the generation we're in now, because 60, 20 years ago, would be the old age, wouldn't it? You know, we're talking about sixty looking after older people. Yeah, it seems weird, you know? Yeah, I'm scrapping at 60, all those years back. So we're lucky because we've got the infrastructure, the free national health and all sort of things which they wouldn't have, you know, so we are lucky that way, and that's why I think we're living longer. So there is more for us, yeah, than it was in the past. You know, there were care homes in those days",0.2409508,0.6485601,0.076010965,0.00015768134,0.014477716,0.019842757
320,"But th thing in the past, everything was, it's like, you know, this plastic pollution? Yeah. You know, you never got anything in plastic bags when I was young. Everything was in paper bags.",0.32393974,0.66604036,2.0720083e-05,3.6228212e-09,1.6362104e-05,0.009982795
321,"Yeah, I used to get grease proof paper to wrap your ham and then put it in a brown paper bag. Yeah. So now, more stuff I know, they're trying to stop that, but that was in my generation.",0.5592444,0.19261336,0.12458376,0.026250094,0.0052276608,0.092080705
322,"And that is definitely a physical barrier. Yeah, yeah. Plastic packaging on some fruits these days. When you're trying to pull it off, and it just won't go .",0.033835363,0.9635899,9.010479e-07,1.4046746e-09,3.5061774e-05,0.0025387753
323,"Especially with the arthritis in your hands, right?",0.26190662,0.3329517,0.043350376,0.008919805,0.11233,0.2405415
324,"Yeah. Yeah, that's pretty funny. Put it back in paper bags please.",0.3190173,0.35546008,0.27262023,0.0019808817,0.012311106,0.038610425
325,"I wouldn't, I couldn't live without a telly.",0.10916349,0.7514165,0.020927092,0.0056452495,0.02848895,0.084358715
326,"So when you say TV, do you mean like the regular channels or do you mean like things like Netflix, prime?",0.019145695,0.019854752,0.00073608843,0.00010247424,0.0022300307,0.957931
327,"It's a it's a noise. Yeah. Well, even if you're not really taking in, it's the noise in the background. I was talking,",0.6788337,0.23105186,0.0070812665,0.0021868562,0.020970197,0.059876103
328,"Yeah, my tell is on all the time. Yeah, watching it. That's just going on news just in the background.",0.1755678,0.6491423,0.024643492,0.004255535,0.091819465,0.05457136
329,"Oh, that's so funny.",0.22351654,0.6484959,0.009222673,0.0014451819,0.021739703,0.09558002
330,We've got staff. We've got staff. We can get in contact with.,0.24793069,0.64739686,0.0030124066,0.008487379,0.06707328,0.026099375
331,"My children, Yeah, because obviously I haven't got that.",0.65972424,0.29735306,0.0053268936,0.00028086273,0.0044057006,0.03290926
332,"I've got only one child in Plymouth, my other two are in London.",0.17210674,0.7402378,0.0119021665,0.0050405404,0.029729705,0.04098308
333,"Yeah, I've got two daughters, so my daughters and I think when I get old, I'll have my granddaughters as well. So if my daughters can't do it my granddaughters will do it all of this,.",0.008411768,0.83593637,9.623894e-06,0.00016043235,0.14660895,0.008872854
334,"So, if Rob wasn't there, I'd have no one at all.",0.032715306,0.87417257,0.00093187194,0.0003016915,0.010171854,0.08170669
335,You got me here.,0.21701427,0.2631122,0.0099575445,0.00096830947,0.02425192,0.4846958
336,"Yeah, I'll ring you up. I would say, Come Christine and help me.",0.1923995,0.6454593,0.007320509,0.0010524129,0.014002602,0.13976566
337,"Yeah, as I said, where we are. Everybody keeps an eye out for everyone else so that simply not what we'd knock on the door. You know, so.",0.0013642726,0.99851304,2.2780232e-05,5.2169486e-07,6.6897087e-06,9.266689e-05
338,"You know, some people don't want to make friends. Don't want to get on with the neighbours. Hmm. So but, where I live, all my friends, all in the 70s, most of them are",0.15272549,0.7675694,0.00039232575,0.0001394602,0.0008774001,0.07829589
339,Yeah. So you can really rely on the younger generation to look after us when we get older. Yeah. Yeah.,0.12368025,0.8528982,0.0042965217,0.001888517,0.0012707836,0.015965737
340,I know my children will be there for me. Yeah.,0.2336825,0.58561057,0.04361201,0.0019944184,0.08946214,0.045638353
341,"So have the people enjoyed doing the Zoom and message calls, you know, the video calls?",0.14939776,0.17439872,0.0036399704,0.0033056133,0.0564268,0.6128311
342,Yeah. I did.,0.19500116,0.5391456,0.09194124,0.0054398393,0.021856168,0.146616
343,"Yes. Yeah, I do. Yeah, in a group like this, it's lovely.",0.47395813,0.37601098,0.066127025,0.008841683,0.02226172,0.052800458
344,Is that because you prefer face to face generally or because you find the technology aggravating?,0.29943696,0.03306025,0.00039191928,8.646087e-05,0.0024575284,0.6645669
345,"No, I I find it rude sometimes.",0.77310044,0.13300908,0.0037471713,0.0013640723,0.003361532,0.08541774
346,"I just got a little while. My tablet like that, this little screen.",0.2557566,0.32133806,0.015431023,0.0027671051,0.04162238,0.36308485
347,"Because I found I actually really loved the first lockdown because there was so much online that I would never, ever have been able to access before. It was just like Aladdin's cave for me. Just being able to to go online and people were teaching things, giving away, you know, content with so much going on that you could get involved.",0.00036922263,0.999614,9.611304e-09,8.638664e-10,1.2086306e-05,4.6554305e-06
348,"No, no, you wouldn't.",0.3139223,0.5241015,0.005884746,0.0011098123,0.008518404,0.14646325
349,"I did dance classes with people in Australia. Last week, I did a ballet class at the Royal Ballet School. You know, I never, ever. I take weekly lessons with a lady in London, and I'm just about to start taking weekly lessons with the guy in Washington.",0.55672824,0.13796164,0.0007705614,0.012316455,0.2120169,0.080206215
350,"Ballet classes in Washington, D.C.",0.16028182,0.4567328,0.1966794,0.0088689625,0.10790954,0.06952747
351,"Yes, I have got a bar. Yeah, yeah, I've got a bar. But no, I don't have a mirror. I don't want a mirror.",0.41571802,0.3846131,0.086535096,0.0033871073,0.046888053,0.06285862
352,"But we also we've got a social group with a group of dancers in Germany where they have the floods. Oh yeah, a couple of weeks ago in Koblenz. And so, you know, we were able to kind of check that those ladies were OK and give them a bit of support and encouraging them.",0.09341371,0.78671944,0.058025405,0.040457994,0.020587167,0.00079628336
353,"Yeah. But when you get when you get older as well, your eyesight is not so good you could have cataracts or whatever. This order is going to be not good. So we need to hear people. Don't you to talk?",0.25573736,9.743997e-05,0.0017107406,0.3111329,0.30868867,0.122632876
354,"But hopefully, medicine is advancing as much technologically wise as as everything else. Hopefully, by the time we have cataracts, it will be this afternoon having cataracts done and off you pop.",0.0046190955,0.911429,0.0001838912,2.5522754e-06,0.08353312,0.00023234454
355,Hopefully.,0.06552474,0.24217063,0.09809506,0.0029939893,0.5481895,0.04302606
356,I will ever hopefully.,0.072279096,0.609325,0.10338308,0.0019820237,0.19047001,0.02256078
357,"Well, I hope I won't get what my mum's got, macular degeneration. She'll never be able to see again. No, she can see. But she had a cataracts off. That was really the won't take them off until they're deep. Yeah.",0.24312603,0.7327592,0.00076649856,0.0022776562,0.0007670719,0.02030355
358,"So I'm hoping to be like Steve Austin, the six Million Dollar Man. I'll just have them replaced.",0.17515713,0.5413909,0.018538808,0.00021477007,0.19417067,0.07052773
359,"She had a cataract off, and she can see close. Everything was black before she got this cataract  gone, off a few weeks ago, and she can see colours now. So I think she's it's still like fuzzy.",0.042610675,0.39328408,0.08920272,0.00043878003,0.029485084,0.44497868
360,"That is a little bit of a worry. You know, will the National Health Service still be here? Yeah. Well, we're older, you know? You know, that's a that's a scary thing because I've I've only known the health service, you know, and I've, I've, you know, benefited.",2.1739647e-06,0.9999872,1.167668e-08,1.3042865e-11,6.905539e-06,3.7157142e-06
361,"My my sister's a carer, but she's up in Sunderland up in the Northeast. And obviously, I live here now, so I don't take her. But I speak to her most of the time and I speak to her every day. If I'm home but if I'm at my daughters, which is a lot. I spend half of my time at my daughter. But yeah, yeah, no, I'm not a carer. Yeah, it's like being a mother again.",0.34293014,0.5008001,0.13498905,0.0023922464,0.013494908,0.0053936127
362,"Yeah. You mentioned something earlier about dementia. Yeah. And saying that, you know, if you've got dementia again, all of this is going to go is going to go is going to go, you've lost. Yeah. That's what all of your social connections, because unfortunately, you know, mentally, you're not able to ...",0.0071457787,0.9494729,0.009395027,0.0027120144,0.002497167,0.028777117
363,"your memory is not that good either. So you could have to rely on somebody that's just said to be able to go online for banking and everything else. And if we can't go online, then we're in trouble, you know?",0.41718936,0.4968545,1.0533993e-05,2.1587889e-08,0.0004472637,0.08549829
364,"Yes, family.",0.48900378,0.36701402,0.048220705,0.008754685,0.024652742,0.062354043
365,"Yeah, well, I've got my church family. So they would be called family.",0.6943486,0.20360246,0.0104352515,0.0013806327,0.023512615,0.066720456
366,"Yes, firends, family. so I guess family in the widest sense. Yes.",0.1719496,0.18464254,0.005657718,0.0019170201,0.06850467,0.56732845
367,"Yes, because you can choose your friends. Yes, yes. Friends can become family.",0.6842119,0.27724025,0.0027088278,0.0040720827,0.0021396696,0.02962728
368,People you are most close to,0.25294846,0.698595,0.0028289172,0.0024139527,0.015327089,0.027886586
369,"Yeah, I do. Laughs watching too much..",0.060259797,0.85408473,0.03089167,0.0024577263,0.03220145,0.020104622
370,"Yeah, I find it fabulous. There is  these quizzes and all that sort of things, and it keeps working on. Yeah. And everything else. I think that's the physical aspect of it.",0.23911078,0.4913572,0.0057386337,0.019643344,0.0050771125,0.23907292
371,"But like you said earlier, I think there's that sense of if you're in the house with no sound of any description or you feel lonely. Yeah, even if you've got the television on the radio or something, on the background, you don't notice the silence. You don't noticeit by yourself.",0.007855121,0.99044293,1.6662863e-08,5.0994e-10,2.6508038e-05,0.0016754083
372,"And I keep talking about my mother, for she likes to how, even though she can't see it, she likes to have the quizzes on. Yeah, you know, she watches the chase. Yeah. And what's the one before that, Tipping point? Yeah. And then so she can answer the questions yes, it keeps up the mind active. Even though she can't see it, she can hear it.",0.26002246,0.50210917,0.23324184,2.6167021e-05,0.0013343197,0.0032660216
373,"So we didn't really talk much about that kind of mental stimulation, did we? That is really important.",0.17884822,0.31995478,0.08411613,0.0026793994,0.06523204,0.34916943
374,"Yeah, because that could be depressing. When you can't get up and do things for yourself, like you used to",0.07657225,0.85624343,0.028809886,0.0008679032,0.0051072636,0.03239924
375,depression.,0.087389566,0.5531477,0.13256945,0.0052191573,0.042982437,0.17869172
376,If the people at church found out where I am.,0.22095951,0.5149274,0.003825831,0.0052058445,0.013580445,0.24150094
377,Facilitator.,0.034973525,0.3978832,0.026713494,0.015480708,0.50006497,0.024884094
378,"I think the other one, I think as you get older, you lose your confidence.",0.1321375,0.37298563,0.002300847,0.00090742134,0.032589067,0.45907953
