,Unnamed: 0,Name,Gender,Time,Text
411,129,Speaker 5,F,00:56:42,"She kept us going through this lockdown, but soon enough she came on to..."
412,130,Speaker 5,F,00:56:59,"But you still can't have the motivation to go out enjoying them. And there are a lot of old people that have. I've not just got the motivation to go out there and you can tell them about what is going on in the, you know, in the city and what they can join in with. But a lot of it is, I think that when I've been in this long, it won't hurt me, you know, and they just don't feel that they've got confidence to go and catch a bus anywhere and walk into a new road and sometimes there used to be a buddy system. So I think, you know, you do need maybe a buddy to actually get you over that from doorstep and to join in. Mm-Hmm. I mean, as you can see, I think most the group of outgoing he would make of. Yeah, yeah, yeah. Whereas if you've been in special through lockdown and how you used to being in doing your own thing, not not communicating much with other people that you just don't, you feel it's too much effort now, so they need to speak like a buddy system somewhere? Mm hmm."
413,131,Speaker 2,F,00:58:07,"And Hazel sometimes, bless her, you're in a meeting or somewhere with her and she'll come up and she'll whisper in your ear: ""can we go and have another word with him?"" and invite him to come and join whatever we're doing and we grab another one, don't we?"
414,132,Speaker 3,F,00:58:26,"Colin, sometimes I'll get into making the first move."
415,133,Speaker 2,F,00:58:28,George as well was going on as Hmm. Took him around the park this morning. Yeah.
416,134,Speaker 5,F,00:58:36,"Even twice. Yes, I did."
417,135,Speaker 3,F,00:58:39,"He took me in there and I took the test. He, suddenly I looked out of the corner of my eye and he was wobbling on his legs. He is over ninety bless him on Tuesday. And I thought, Oh God. And then I looked and I go switching for his puffer. I brought my first state book with me. But when it came round to it, they both said, No, we go round that extra bit as well, and they did. The whole lot would be. So they showed me through my test."
418,136,Speaker 3,F,00:59:12,"Yeah, they do kind of push themselves that little bit more, don't they? rather than give up."
419,137,Speaker 1,F,00:59:21,Coffee morning.
420,138,Speaker 5,F,00:59:24,"Bbut when they say coffee morning, it is in the pub."
421,139,Speaker 2,F,00:59:40,We spend a lot of time on Messenger. We have this spending time and I was on it until now.
422,140,Speaker 6,F,00:59:47,"Well, messages to us for most, not just people, is linked to this Facebook and its Facebook Messenger, isn't it? And messages as well. Yeah, messages. This is WhatsApp. Well, some are using WhatsApp."
423,141,Speaker 2,F,01:00:04,I use WhatsApp but I don't use Facebook or anything.
424,142,Speaker 5,F,01:00:06,You're not missing much when you don't use Facebook.
425,143,Speaker 1,F,01:00:09,"I know who you are, but I'm aware of some of the things I am, but I'm not. Fossil, but with forests in the oceans and the fishing and the palm oil thing, sharing all that, trying to get people to understand what we're all doing. But people get fed up, don't they? to seeing it. It's a fact of life that climate change is the big thing. It always seems to do with it."
426,144,Speaker 6,F,01:00:37,"I've only got one argument that a lot goes through it. I think, yes, I'll sign it. And then it says at the bottom. Donate. I can't  just donate  and I don't donate online anyway. ."
427,145,Speaker 1,F,01:02:22,Just stay in your accommodation.
428,146,Speaker 3,F,01:02:29,"as you know about public transport, access, accessible public transport."
429,147,Speaker 5,F,01:02:44,"It is not only public transport, but there's also something called Access Plymouth, so people can register and then book a trip if you've got to. If you want to go out to say to Taichi and you can't use public transport, you can book Access Plymouth and they will come and pick you up and drop to it and pick who can take you home again. You have to register and register for it. And there is a small fee. Yet you register in advance and then you book it. You've got to give you a couple of days notice. And there is a small fee you get built at the end of the month for it, but there's various things that you can book it for if you want to go shopping and things and. And I think it's run by volunteers, the drivers are. OK, but the ones I've seen I've never used it, once I've seen it always been really helpful."
430,148,Speaker 5,F,01:04:18,"No, I don't think so. Yeah, but you also can use something also use cars as well as mini cars for the minibuses. You know, so if you are a wheelchair user, for example, you could use that. Well, sometimes I'm afraid they will use the car for you."
431,149,Speaker 5,F,01:04:42,"So I think lots of these people live centrally. Don't you? Yeah, we do. You live in Derriford, but I live in Plymstock as well, but everybody else lives centrally rent. And so they won't be looking at the  transport, you know, the public transport."
432,150,Speaker 7,M,01:04:58,They don't have taxis today from community aims to begin
433,151,Speaker 5,F,01:05:01,and you got you got lost. Laughs..
434,152,Speaker 7,M,01:05:03,"No, that wasn't the taxi, that that was a human error."
435,153,Speaker 3,F,01:05:25,We've already said a couple of things. So you want us to pick three things out of them?
436,154,Speaker 3,F,01:05:56,You want three positives and three negatives.
437,155,Speaker 1,F,01:06:04,Transportation is positive. Yeah. So is Messenger really isn't. Yeah.
438,156,Speaker 5,F,01:06:10,Yeah. Access to nature
439,157,Speaker 2,F,01:06:12,access to nature is a blessing.
440,158,Speaker 4,F,01:06:14,Yeah. But you don't want to count. Three Don't. So what else would you say was the involvement then by the.
441,159,Speaker 3,F,01:06:25,"Well, the environment where you live and access to nature."
442,160,Speaker 1,F,01:06:28,"Yeah, yeah, not necessarily one side, but you could be inside no one like outside. Yeah, inside and outside the environment. Yeah. Well, I suppose that access to nature."
443,161,Speaker 1,F,01:07:21,I'm looking for stairs. Stairs is like a very big negative.
444,162,Speaker 2,F,01:07:28,I think how to use technologies.
445,163,Speaker 1,F,01:07:30,"Yes. OK. Yeah. Well, I think it's positive."
446,164,Speaker 2,F,01:07:35,"No, no, it's hard. Well, it's a step in the right way."
447,165,Speaker 4,F,01:08:05,"I mean, you can have your flat, your lift I mean."
448,166,Speaker 2,F,01:08:17,"No, I have to move, I see you do that. Well, that's going to be difficult. You don't want to move, do you?"
449,167,Speaker 1,F,01:08:51,"Stairs and Technology. What else? The trip overs? Well, that's that's all around us in the pavement. Yeah, yeah, but it's a negative thing isn't it? trip over. Yeah, yeah, yeah. How many people fall over in the streets do? Yeah, yeah."
450,168,Speaker 5,F,01:09:44,"One of the things is like the internal environment that you live in. Yeah, because what was suitable for you when you moved in is not suitable now, and quite often the properties can't be adapted in any way or suitably for you. So it is moving out of the property living into something else. And you know, as you get older, you don't want to go through all the stuff in the loft. Get somebody elsedo that.Laughs.."
451,169,Speaker 8,M,01:10:49,That's a difficult one.
452,170,Speaker 1,F,01:10:55,Safe environment and messenger.
453,171,Speaker 1,F,01:11:07,"It's inclusive. Is it WhatsApp before it closes the Sharks? Snapchat, Snapchat"
454,172,Speaker 2,F,01:11:18,"Oh, I think that's sensitive. OK, and I can't look."
455,173,Speaker 8,M,01:11:24,"Technology, stairs and trip hazards"
456,174,Speaker 3,F,01:11:56,observations like that about what should I associated with at frustrated
457,175,Speaker 4,F,01:12:40,"Well, upstairs is not accessible rooms."
458,176,Speaker 3,F,01:12:49,"Yeah, exactly. No, no, no. I agree with you. There's focus one, A and B. I mean, Penny was talking about she's she's all right now. She might have to move.But OK, she can move. But then whatever she moves through, she's got to start finding new friends and things."
459,177,Speaker 6,F,01:13:16,"Of course, I haven't got any."
460,178,Speaker 4,F,01:14:02,Air quality. Oh yeah. Like bad air quality.
461,179,Speaker 4,F,01:14:23,Not being able to drive the car at the time.
462,180,Speaker 3,F,01:16:18,"But I think that is negative, isn't it?"
463,181,Speaker 1,F,01:16:21,The attitude that you come across?
464,182,Speaker 1,F,01:16:23,"It appears. Well, I don't think so. I think, you know that someone I think we were talking about all night."
465,183,Speaker 5,F,01:16:55,"Um, well, you know, when we do Taichi, that is attached to something called the Elder tree. OK, that's for like people that they come and see you in your home and things like that befriended, befriended and with the commune in that attitude they go to is Gordon and they've been doing his shopping."
466,184,Speaker 5,F,01:17:14,"Oh, good. Yeah, yeah. The Elder tree and they've been doing Gordon's shopping for it and they do all sorts of things,."
467,185,Speaker 5,F,01:17:36,"There is also silver line, which is another service for older people. So, you know, everybody thinks it's a taxi group in Plympton, but it's actually"
468,186,Speaker 2,F,01:18:49,"well, it's it's a common thing that you see now is ageist. Yeah. And it's the attitude towards older people. You know, where some people can't be bothered explaining things to them or helping them? You know, I'm sure that's different in banks, you know where they help them. But there are some people that just can't be bothered with them because they're older and more wobbly. And, you know, you would think. Well, I think it's just physical as well."
469,187,Speaker 3,F,01:19:29,"Sometimes they don't even notice you're there. They walk through, you're feeling invisible. Yes. Yeah, that's a good one definitely.It just seems strange now when shop assistants called me darling, and are you all right my love, sweetie..laughs. It seems a bit strange. I don't feel that."
470,188,Speaker 1,F,01:20:01,"Mm hmm. Yeah, that's negative, isn't it?"
471,189,Speaker 3,F,01:20:04,"Well, it's kind, isn't it kindly? I don't take offence by it. I just seems..."
472,190,Speaker 2,F,01:20:08,"but people could be offended, couldn't they?"
473,191,Speaker 3,F,01:20:11,"Yeah, yeah. But if they sort of humped and glumped because I was a bit slow putting stuff into my bag, I'd get upset then so I can take that one."
474,192,Speaker 5,F,01:20:22,"Well, I suppose it's a perception of what is an older person. Yeah, if you're 18, anybody over 30."
475,193,Speaker 1,F,01:20:28,"So yeah, yeah. You know? When you get to 70, well, there's no chance you just think, you know, you know, that's it."
476,194,Speaker 3,F,01:20:42,"I'm quite content in my life here, you know?"
477,195,Speaker 3,F,01:20:46,We've got about 30 years.
478,196,Speaker 3,F,01:20:51,They want life to be nice.
479,197,Speaker 5,F,01:20:53,"I don't go back 30 years because I was in a divorce then, I'll go back 25 years."
480,198,Speaker 2,F,01:21:14,"That might put, you know, I might be put off, although I might put them off if I tried to go raving Glastonbury. Oh no, I go to Glastonbury, but no, not at raving, no, no, no."
481,199,Speaker 4,F,01:22:54,"Not really, no."
482,200,Speaker 1,F,01:23:07,"Not in my case, but I suppose in the future mine would be. Carrying shopping up the of all the stairs that's the problem, and if you get it delivered, they don't bring it up the stairs."
483,201,Speaker 4,F,01:24:01,But the taxi driver always brings up. I don't think he likes it. He doesn't get much choice. He just get some shopping
484,202,Speaker 6,F,01:24:18,"And it won't be Morrisons because they put everything in a big plastic basket, not in bags. So they're not going to bring those shopping up the stairs,."
485,203,Speaker 7,M,01:24:32,You've got some undesirable people in our block.
486,204,Speaker 5,F,01:24:34,That's a negative one as well.  the deliveries? Yes. Yeah.
487,205,Speaker 6,F,01:24:57,We should be careful. Yes.
488,206,Speaker 1,F,01:25:03,And that makes their minds.
489,207,Speaker 1,F,01:25:24,"Maybe by that time, Hazel bought you a lift."
490,208,Speaker 2,F,01:25:39,"Well, my family helps me. Yeah, so we put family down. That's a positive."
491,209,Speaker 4,F,01:25:45,"Yeah, yeah, yeah. absolutely, because my daughter ..."
492,210,Speaker 5,F,01:26:36,"Negative! It depends which side you're looking at, that side is nice, and that side is not."
493,211,Speaker 4,F,01:26:40,"Yeah, we've got like good and bad."
494,212,Speaker 5,F,01:26:59,"I think it depends on what kind of property you live in. If you live in a block of flats and you know, several neighbours in that block, officials say there's seven other flats there. Out of those seven, you're going to find a couple that would be helpful. Yeah. You know, but I live on a busy main road and I believe that 32 years and I only know the neighbours of either side because everybody was out and about to work and everything. So I don't really know them."
495,213,Speaker 4,F,01:27:29,"Oh, I was saying about when the weather was really bad. The young man that lives just across the road upstairs from he came down and so did make above me. And then you're not going out with anything you want, will get it for you. Which is lovely and sweet."
496,214,Speaker 1,F,01:27:47,Very nice. isn't it?
497,215,Speaker 2,F,01:29:05,"I think where we live that we fall out occasionally, it's more like a big family. Mm hmm. Yeah. You know, even if you fall out with somebody, if they need help, everybody rush out and."
498,216,Speaker 2,F,01:29:21,"Yes, that particular Barbican community."
499,217,Speaker 6,F,01:29:26,"It's differen from whereI live because all the people in the property I live in are all the same age, you know, so you don't have that makes, and in a way that is a negative thing for me personally. But you know. We're all kind of clumped together because we're getting old."
500,218,Speaker 1,F,01:29:53,"Well, we're the same."
501,219,Speaker 6,F,01:29:55,"Yes, but you do have younger people working."
502,220,Speaker 1,F,01:29:59,Playing loud music and have party.
503,221,Speaker 3,F,01:30:02,Join them. laughs...Yeah.
504,222,Speaker 1,F,01:30:04,Not at one o'clock in the morning. So it could be it could be a negative thing.
505,223,Speaker 5,F,01:30:21,"This morning, I got a Facebook friend request from Young Georgie, so I remember being born to make life above me, and now she's got kids of her own. She wanted me as a Facebook friend. Laughs. That's not bad. I've known since the day she was born."
506,224,Speaker 8,M,01:32:16,"The deliveries, delivery services, as a negative, because they don't bring it all the way up the stairs."
507,225,Speaker 3,F,01:32:26,"Technology is, the fact of the social and gotten social justice. Oh, social and social."
508,226,Speaker 2,F,01:32:45,"Easy access to things, I suppose. When you are older, you know, stais, for example."
509,227,Speaker 1,F,01:33:13,You can write down what you like when we're gone. Laughs.
510,228,Speaker 1,F,01:33:59,So it was this this is all towards. I understood that it was how a robot could help you in.
511,229,Speaker 2,F,01:34:49,We look forward to that.
512,0,Speaker 1,F,00:01:25,You're welcome participation as well. No worries.
513,1,Speaker 2,F,00:03:52,I live on my own.
514,2,Speaker 3,F,00:03:53,I live on my own too
515,3,Speaker 4,F,00:03:55,I live with my partner and my two cats.
516,4,Speaker 5,M,00:03:58,I live with a partner on one cat.
517,5,Speaker 1,F,00:04:02,"I live with my partner, and sadly no, no cat ."
518,6,Speaker 3,F,00:04:52,"Very important. Well, obviously I'm not at home all the time. All. It's my space. It's my home, and I can do anything I want. I don't have to please anyone."
519,7,Speaker 5,M,00:05:11,"Yeah. I don't think I'd mind because if I feel that I need help with somebody around in case something happens to be, I feel bad for somebody with. You know, if that was something someone was knocking every day or checking, if I'm OK."
520,8,Speaker 3,F,00:05:28,My children are always on the phone.
521,9,Speaker 5,M,00:05:30,Are they?
522,10,Speaker 1,F,00:05:30,"Yeah, that's my biggest fear. I don't have children. I don't want to be amongst other people. I want to stay inmy own home, but what happens if Rob is not there like it and I get poorly, I just die in the living room probably. Laughs.."
523,11,Speaker 3,F,00:05:44,"I mean, you know, we're lucky we got intercoms posts in our flat. So if benefit was to happen, we could get straight on a medical. So my hope is that gives me confidence. What my daughter come down for 10 days before it's gone?"
524,12,Speaker 3,F,00:06:02,"She took over my telly, she took over my chair and everything else I don't like. I'm like oh, oh."
525,13,Speaker 1,F,00:06:21,"And also when you've got a lot of people around you that you're not used to having around you, you're like, Oh, I have to dress, I have to brush my hair. I have to be on my best behaviour. I have to be nice to people."
526,14,Speaker 3,F,00:06:33,"You take me up so hard, if you don't like it, bye bye."
527,15,Speaker 2,F,00:06:38,"But let's do it, and I work you from home like we are now, aren't we? It's just very. The only time I actually put all my work clothes is ... Now, obviously we are allowed to go out and do visits again when we were when it was totally working from home. Any time I would actually get dressed, get sort of get dressed, put in a nice top and brush my hair was when we had Zoom meetings. Otherwise, I'll be like... yeah."
528,16,Speaker 5,M,00:07:01,I'm shaving less often.
529,17,Speaker 2,F,00:07:02,"and I keep my pyjamas on, you know it's raining what I want to get dressed for."
530,18,Speaker 3,F,00:07:08,"Because at young age after you spend all your life trying to impress people, you become so many different people's to try to fit in, and you lose your own identity, you know, so I think, well, if you don't like me, so I'm not going to like me if I'm dressed in mine. So, yeah, you know, professional person, they're not going to like me."
531,19,Speaker 2,F,00:07:26,So this is no surprises.
532,20,Speaker 2,F,00:07:32,"When  you're saying about living independently. So I when my two were little, I worked in several different care homes like one was a Devon County care home and it's gone now. It's a 52 bed one. And it was their lounges on three separate floors. Much the same size as six chairs all the way around, and in the corner was like I say, a normal sized TV like we would've had years ago in our own front rooms, not as big as these  even, and people were just staring at that space or nothing in sight. And I would hate the thought that that would ever happen to me. You know, it's just it's horrendous."
533,21,Speaker 1,F,00:08:17,"I don't like the idea of not being able to eat the foods that I want to eat. So somebody is going to come and give me like school dinners, a plate of something that I don't like or don't enjoy. And that's my only choice, especially if I'm in a position where, you know, I'm not well enough to go out and buy food or cook food. So that scares me. The I'll spend the end of my life, you know, just looking at the slop on the plate"
534,22,Speaker 5,M,00:08:41,Tapioca!
535,23,Speaker 2,F,00:08:43,"You can't. Just existing, not doing anything."
536,24,Speaker 1,F,00:08:46,"No joy! Yeah, exactly. Yeah, it takes all the joy out of life is, you know, this is all that's left to me. I don't have to worry about my weight anymore, but look what I've got to eat and that's not very inspiring."
537,25,Speaker 2,F,00:08:57,"Exactly, I want to enjoy my food because ."
538,26,Speaker 1,F,00:09:01,"Yeah, what's left to me?"
539,27,Speaker 2,F,00:09:03,"Yeah, I am not able to walk or anything, but yeah, you just yeah..."
540,28,Speaker 4,F,00:09:08,"I've got got a man living next door to me, he is a hundred and one, and without a support from his family, I don't know, how he would get on because he's slowing down more and more and more is falling over a lot. He sits out to eat his food and everything else. So, you know, see, without  family around. You can be a bit lost."
541,29,Speaker 1,F,00:09:35,Thanks for that sort of thing.
542,30,Speaker 4,F,00:09:37,"I'm sorry, but my family's no good. I'm better off without them. You know, I came out of hospital after an operation and its first time I asked my daughter to come up to look after me and I am the one who has to get up and do the dinner. So what would change? hello."
543,31,Speaker 5,M,00:11:19,"I like gardening, so I'd like green space to look after when I'm older. Feed the birds and stuff like that."
544,32,Speaker 2,F,00:11:34,"So Mary Poppins, I will sing it in my head. Yeah, yeah, that's right. Uh, uh,"
545,33,Speaker 2,F,00:11:52,"uh, exercise. I like to walk in, but obviously I have problems with my legs now. So in ten years time, I don't know. Well, it's my sisters and my mom is the same, so"
546,34,Speaker 1,F,00:12:11,"I'd agree because, as you know, I don't. Yeah, so I want to be able to keep them dancing as long as possible. But also I don't want people to just say, Oh, Hazel, this is your chronological age. So you now have to do seated exercise when you get to do this kind of exercise because they they've seen me on a piece of paper saying that, you know, you may be this age. So they've made an assumption about what I can do physically or not."
547,35,Speaker 2,F,00:12:39,"So they have pigeonholed you. I'd say, Yeah,"
548,36,Speaker 5,M,00:12:45,"Walking, I like countryside walking."
549,37,Speaker 2,F,00:12:51,"and cycling,"
550,38,Speaker 3,F,00:12:53,"I've never been on the bike for years,."
551,39,Speaker 4,F,00:12:54,"I  know, we should go bike riding."
552,40,Speaker 5,M,00:12:57,It's not that flat in Plymouth by the way.
553,41,Speaker 2,F,00:12:59,"Yeah, but you've got electric bikes today, you know, I think it makes it easier."
554,42,Speaker 3,F,00:13:08,"After another 10 years, I might have a scooter."
555,43,Speaker 1,F,00:13:11,"Yeah, you can. Do you miss walking?"
556,44,Speaker 3,F,00:13:15,I used to walk everywhere.
557,45,Speaker 1,F,00:13:16,Do you miss it now that you can't do it? Well.
558,46,Speaker 3,F,00:13:18,"No, I do miss it because I've got this bulges in my spine and the the vertebraes are starting to crumble. And I might get a pinch in my nerve, and my legs just give up and fall to the floor. So I was out with my daughter last week to the Barbican to the Hooe, every five minutes or so, I sit down. And the last two bus stops, I've got a bus I wanted to go home. and I suffered for days after. I don't take painkillers because of if I ever do it and I could, my legs could collapse way with me while I go across the road or anything like that."
559,47,Speaker 2,F,00:13:57,"Yeah, this is kind of masks the real problem, doesn't it?"
560,48,Speaker 3,F,00:14:01,"Yeah, sort of.."
561,49,Speaker 1,F,00:14:04,"I think washing, and that sounds a bit bizarre. But washing and looking after myself, dressing myself, you know, in the future, yeah, feels like a bit of a scary prospect. You know, you got yourself if you've had an operation, you got hit by a car, so you can actually look. And seeing how little it takes for you to not be able to wash or getting out of the bath and, you know, look, look after yourself. You don't think of it when you're well. But as soon as you can't do that.."
562,50,Speaker 4,F,00:14:36,"My mom, she's got diabetes and she goes for dialysis three times a week. She's she's blind, so she she can't cook for herself. My sister's a carer. But she can still shower herself a shower. She can still get herself ready, but she gets so upset because she can't see, so, yeah, yeah, and yeah, so it's really hard for like, see my mom being like family, she was doing everything for me. Now, it's the other way around, but my daughter sees that, you know, like with my grand children, she says, you're wiping their bums. I'll be wiping your bum when we get old. I don't ever want you to do that. She says that to me all the time, I just doesn't say bums."
563,51,Speaker 2,F,00:15:45,"Yeah, yeah, yeah. I can imagine. What is she looking forward to it or something?"
564,52,Speaker 4,F,00:15:50,"I don't know, laughs. So I don't go to do this, do that, but do that. Can you change Alison's nappy, I don't know. For God's sake, Laura, I'm just want to sit down for two minutes and say this. Don't worry, I'll be doing yours when you get old. I'll be wiping."
565,53,Speaker 2,F,00:16:25,"Oh, bless you."
566,54,Speaker 5,M,00:16:27,I guess it's the mental distress that it causes. Isn't it ? when you can't do what you were used to  maybe ??? with life? Yeah. You know.
567,55,Speaker 4,F,00:16:36,"Yeah, my mom is all like that sometimes, she'd say  I wish I weren't here and she's eighty six this year."
568,56,Speaker 3,F,00:16:48,"When you get to that age, you have to rely on the people you trust, people that are going to look after you. You don't think they're going to abuse you, because in 10 years time I could have Alzheimer's, you know, so you're thinking differently. Yeah, try to trust I mean to trust,  trust people that are coming to look after you, are going to look after you well."
569,57,Speaker 1,F,00:17:06,"And I don't think there's a problem with ... Rayan was just saying you can't do things, but you don't realise you can't do things until you fall off the ladder trying to change the light bulb. Yeah, yeah. You have an accident because you haven't realised that maybe physically you can't do what you always been able to do."
570,58,Speaker 2,F,00:17:25,"So it's kind of a gradual thing, isn't it? Like with your eyesight and your hearing. I mean, my mom's 88 now, and she's always had really good hearing, but I know lately that she'll say, yeah, or she'll think she's answered what I've said, but I know she's not heard me. And yeah, and you think it's because it's not overnight thing unless you have a serious illness"
571,59,Speaker 4,F,00:17:47,"and it's like those things she's always repeating herself. I'll say, yes, mom, you told me the other day, and you know,"
572,60,Speaker 4,F,00:18:06,I look after my grandchildren all the time because my daughter works. So and now it's a six weeks holidays.
573,61,Speaker 2,F,00:18:17,"You're a busy, girl."
574,62,Speaker 4,F,00:18:26,"Yeah, but I've always been a giver. I'm not a taker, so. Me too. Anything you can do to help someone, I will."
575,63,Speaker 2,F,00:18:38,"it's like my next door neighbours through lockdown. The wife has got really serious cancer and treatments doctor in lockdown. And so I did their shopping. I mean, I only ordinarily do shopping once a month, but they like best weekly because it does. So I was coming into Plymouth every week to do the shopping because I had to be in Lidl's, so I held my breath go into Lidl's."
576,64,Speaker 2,F,00:19:05,"Phew! I'm home. So it was really stressful. I don't want to get this disease. Yeah. So that was, you know, it was just nice to be able to do things for them. But then he's a builder. And so he reciprocated by building us a porch, when I gone shopping and you said, Well, you're not going to be there, so I'll go and do your front porch. So I came back and it was almost finished that way. Wow!"
577,65,Speaker 4,F,00:19:33,"So, yeah, yeah, I think, yeah, that scares me having people look after me and not the other way around."
578,66,Speaker 2,F,00:19:45,"Yes, definitely."
579,67,Speaker 1,F,00:19:45,I don't want to be looked after.
580,68,Speaker 2,F,00:19:52,I'm too independent for that.
581,69,Speaker 1,F,00:19:52,And they wouldn't it do it right anyway.
582,70,Speaker 2,F,00:19:52,Of course not.
583,71,Speaker 1,F,00:19:58,Cooking for start. You see it is a theme here.
584,72,Speaker 4,F,00:20:02,"Cooking, cleaning. just do everything that you normally do. That person does, you know,"
585,73,Speaker 1,F,00:20:09,"and you have to be grateful as well. Yeah, which I don't want to be."
586,74,Speaker 1,F,00:20:13,I'm going to be really miserable. Oh yeah.
587,75,Speaker 2,F,00:20:15,But to be beholden to anybody.
588,76,Speaker 1,F,00:20:17,"Because you have to be grateful that somebody is coming and doing it and they have their way of doing it. But you have your way of doing things and it's like, I don't want it, I want it done how I want it, but I'm just going to have to accept. And again, that just adds, and I think I'll probably end up quite low and depressed thinking, Yeah, I didn't have the control of anything."
589,77,Speaker 2,F,00:20:37,"Yeah, you have to compromise all the time, isn't it? Yeah, yeah."
590,78,Speaker 5,M,00:20:40,"And I think it'd be quite nice. I mean, people do things for you."
591,79,Speaker 5,M,00:20:45,"yeah, I won't mind."
592,80,Speaker 1,F,00:20:50,you're quite easygoing.
593,81,Speaker 5,M,00:20:52,I just give them more jobs.
594,82,Speaker 3,F,00:20:57,"Yeah, I still look after my children, even though my eldest is thirty nine next month and my youngest is 31, I still look after them, you know? Mm yeah, it'll be hard. Like I said, Lara said, she's going to be looking after me. That's my eldest. So be hard for me not being able to look after her because I still do."
595,83,Speaker 1,F,00:21:27,What if she moves away? What if she immigrated to Canada?
596,84,Speaker 3,F,00:21:30,She should take me with her
597,85,Speaker 1,F,00:21:32,"What if you were in a position where your children weren't the people caring for you, like strangers?"
598,86,Speaker 3,F,00:21:39,"Yeah, because I've got four children and my girls are here. My boys have moved away. So, yeah,"
599,87,Speaker 1,F,00:21:48,Because not everybody has their family.
600,88,Speaker 3,F,00:21:50,"Yeah, yeah, I know that."
601,89,Speaker 1,F,00:21:51,And not everybody has a family whose wants to or able to look after them. yeah. Hmm.
602,90,Speaker 2,F,00:21:57,"It's about trusting a stranger, isn't it?"
603,91,Speaker 4,F,00:22:00,"??? trust anyone because I've got a life of people all my life and just trust in it takes a long time. I can be with a group of people in the community room, but I don't have to be friends with them, I don't have to associate, I can come straight back into my room."
604,92,Speaker 2,F,00:22:18,"Yeah, that's your sanctuary, isn't it? It's your safe place. Yeah. And yeah, and it's invading your personal space."
605,93,Speaker 4,F,00:22:57,Shopping.
606,94,Speaker 2,F,00:22:58,"Oh, blimey, no!"
607,95,Speaker 4,F,00:23:04,I would go shopping for everyone.
608,96,Speaker 2,F,00:23:11,"See mine is still at the top, like gardening and doing exercise. Yeah, that's really, that's my life."
609,97,Speaker 1,F,00:23:17,"Yeah, mine is dancing because that's all I do outside of work. But equally, I would find it really difficult if I had any visual impairment as I got older because I think there's so much that I do that would be totally different."
610,98,Speaker 1,F,00:23:30,"and I don't know. Obviously, I would learn I would adapt, but I would find that really difficult journey to sight loss. Hearing loss, maybe I could deal with a little bit better, but I would find sight loss a really big issue to deal with."
611,99,Speaker 2,F,00:23:46,"Yeah, ditto because I'm aware, you know, I get dry eyes now all the time and that drives me mad. Yeah. It's not something that they can fix."
612,100,Speaker 4,F,00:24:00,"Yeah, my mom's got that muscular degeneration. So she's not completely blind. It's just a false. And she gets really upset because obviously the past six and a half years I became, I became a granny with my eldest do seven in October, and there is one on the way and every time I go home, I'll take pictures of them. And she gets really upset because she can't see them"
613,101,Speaker 1,F,00:24:30,"But it takes so much away, doesn't it? You can't read, you can't do puzzles, you can't watch films, you can't look at photographs with your loved ones."
614,102,Speaker 4,F,00:24:44,"Yeah, yeah. My mom used to read every night before she went to bed. She has those tapes now. Audio tapes? Yeah. She used to love bingo.  Yeah, she used to be at the bingo five times a week. And she can't. She can't now so ..."
615,103,Speaker 5,M,00:25:11,"Yeah, I've seen it right. I enjoy a good book or good films. I just noticed reading that I really enjoy a good book or watching a good film."
616,104,Speaker 2,F,00:25:24,"Yeah, yeah. I think I like taking photos as well. And so that be hard, you know, you can have the autofocus, but it's nice sometimes to just do it again and due to what you will and I do take photos now without my glasses, but I know it's getting harder. Yeah. And I don't want to have contact lenses to make it easier because I just can't stand the thought of putting something in my eyes. And so even at that, that would be awful if I, you know, so I love walking on the moors to the live on the moors and taking photos to babysit. To have those two things taken away from me."
617,105,Speaker 1,F,00:26:05,"That's a combination of loss, I've lost one thing but it is accurate loss of  ... I like watching people what I like to sit in a coffee shop and watch people and what's going on around me. Because it's sometimes makes me feel less isolated just seeing life around me. But again, if I couldn't do that, yeah,"
618,106,Speaker 2,F,00:26:26,"I know my two. When they were little, we used to make up lives of people doing that. We'd sit and eat. Shall we make up thier lives? What do you think of that? She is a spy? Yeah, well, yeah, right.We give them a really, really interesting lives, they might have them but yeah, so?"
619,107,Speaker 5,M,00:26:44,"Yeah, I'll make rude comment"
620,108,Speaker 2,F,00:26:48,"To yourself, I hope."
621,109,Speaker 4,F,00:27:11,I've got these calls all the time .
622,110,Speaker 5,M,00:27:27,"Yes, yes. You know, regarding the car accident, you had to."
623,111,Speaker 2,F,00:27:31,"Oh, that was 2010. Go away."
624,112,Speaker 5,M,00:27:54,A few of us mentioned walking.
625,113,Speaker 4,F,00:27:58,"yeah, that's one of my hobbies is walking, even though that I can't do. I used to go walking every day."
626,114,Speaker 1,F,00:28:06,"So out of that list walked on the kind of the general. We think of the top three, the."
627,115,Speaker 1,F,00:28:14,"Oh, Yeah. Exercise, yeah. Yeah. So exercise self-care."
628,116,Speaker 4,F,00:28:23,"Watching TV, I love  to sit down and watch TV. Yes, TV, I like all the soaps."
629,117,Speaker 5,M,00:28:38,"Cooking is fun, isn't it? because you can look forward to eating after that."
630,118,Speaker 1,F,00:28:47,Yeah. Depending on your cooking skills. Laughs...
631,119,Speaker 3,F,00:28:56,Probably taking care of myself
632,120,Speaker 2,F,00:28:58,"we've got self care. Yeah. Yes, socialising, because it would be awful to be in a totally isolated, wouldn't it?"
633,121,Speaker 4,F,00:29:24,"See, I like being on my own Sometimes."
